Drug,Microbe,Label,Drug_ID,Microbe_ID
(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,Mycobacterium smegmatis,0,68,112
6-Amino Penicillinic acid,Enteric bacteria and other eubacteria ,0,388,60
Lopinavir,Human immunodeficiency virus 1,1,905,92
Protocatechuic acid,Providencia stuartii,0,1119,123
"(2S)-2-amino-3-(1,3-thiazol-4-yl)propanoic acid",Morganella morganii,0,52,109
3beta-Hydroxyolean-12-en-28-al 3-p-coumarate,Pseudomonas aeruginosa,1,309,125
"13-(2-chloro-7-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida albicans,1,153,34
2-Methoxy-4-propylphenol,Escherichia coli,1,221,69
1-(4-methoxyphenyl)-3-m-tolyurea,Streptococcus mitis,0,126,154
Terconazole,Enterobacter ludwigi,0,1257,64
Cecropin B,Staphylococcus cohnii,0,535,145
Zinc Dichloride,Streptococcus sanguis,0,1329,163
Thymol,Escherichia coli,1,1270,69
2-amino-3-(3-nitrophenyl)propanoic acid,Escherichia coli,0,227,69
1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Yersinia enterocolitica,0,141,179
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-[2,5-dimethyl-1-(3-trifluoromethyl-phenyl)-1H-pirrol-3-yl]-2-propen-1-one",Streptococcus mitis,0,23,154
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(2-naphthyl)-2-propen-1-one,Staphylococcus aureus,1,30,141
4-Methoxycarbonylphenylboronic acid,Staphylococcus epidermis,0,335,147
para-ethylaniline,Streptococcus mitis,0,1384,154
Eucarobustol E,Francisella novicida,0,725,74
MUC7 12-mer-L4,Kocuria rhizophila,0,916,101
Saquinavir,Human immunodeficiency virus,1,1183,91
"2-(4-(Trifluoromethyl)phenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Staphlococcus aureus,0,201,140
Betulinic acid,Escherichia coli,1,485,69
4-nitropyridine N -oxide,Burkholderia multivorans,1,359,30
2-Chloro-DL-Phenylalanine,Staphylococcus epidermis,1,216,147
Nitrofurantoin ,Hepatitis C virus,0,1024,86
Flavonoids 3,Aquifex aeolicus,0,738,13
4-Chloro-2-fluoro-DL-phenylalanine,Vibrio campbellii,0,323,174
Dibenzyl sulphide,Actinomyces oris,1,672,7
Curcumin,Klebsiella variicola,1,619,100
(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,Pichia anomala,0,68,117
"2-(4-Chlorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Streptococcus epidermidis,1,203,152
N-(4-Pyridinyl)butanamide,Staphylococcus caprae,0,979,143
Carabrone,Human herpesvirus 5,0,523,90
1-{6-nitro-4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Klebsiella planticola,1,145,98
Trimethoprim-sulfamethoxazole,Dihydropteroate synthase type-1,0,1288,55
Tipranavir,Actinomyces oris,0,1276,7
IG-19,Aeromonas hydrophila,0,816,9
Ceftazidime,Pseudomonas aeruginosa,1,560,125
Curcumin,Pseudomonas aeruginosa,1,619,125
1-(pyridin-4-yl)ethan-1-one,Pseudomonas aeruginosa,1,130,125
"(2E)-N -(2 -hydroxy-5 -bromo-benzilidene)-3,4,5-trimethoxybenzohydrazide",Pseudomonas aeruginosa,1,37,125
Tyrosol,Obesumbacterium proteus,0,1295,115
1-(pyridin-4-yl)ethan-1-one,Streptococcus sanguinis,0,130,162
Myristoyl-DL-carnitine,Candida parapsilosis,0,953,39
Acetycholine,Candida albicans,1,419,34
4-Br-PHL,Pseudomonas aeruginosa,1,321,125
L-2-Bromophenylalanine,Staphylococcus epidermis,1,863,147
Furanone 56,Pseudomonas aeruginosa,1,752,125
Indole-3-acetic acid,Vibrio campbellii,1,830,174
"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",Pantoea agglomerans,0,489,116
cyclophosphamide,Human herpesvirus 4,0,1358,89
Hsn5 12-mer,Streptococcus mutans,1,808,155
4-hydroxy coumarin,Escherichia coli,1,355,69
"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",Clostridium bacilli,0,975,44
N -(4-trifluoromethyl-benzylidene)benzohydrazide,Staphylococcus epidermidis,1,960,146
Timolol,Human respiratory syncytial virus B,0,1274,94
LL-37,Burkholderia pseudomallei,1,888,31
Ethylene glycol tetraacetic acid,Kocuria rhizophila,0,723,101
Pentamethoxyflavone,Streptococcus parasanguinis,0,1083,157
M8G2,Human parainfluenza virus type 2,0,913,93
Tioconazole,Human herpesvirus 5,0,1275,90
Nitazoxanide ,Streptomyces gordonii,0,1021,165
Sulconazole nitrate,Staphylococcus capitis,0,1221,142
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Streptococcus salivarius,0,19,161
"2-(4-Chlorophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Clostridium leptum,0,204,45
S-phenyl-L-cysteine sulfoxide,Pseudomonas aeruginosa,1,1173,125
NA8H,Candida albicans,1,1002,34
Piperacillin,Streptococcus sobrinus,0,1102,164
epsilon-Polylysine,Dengue Virus Type 2,0,1364,53
methanesulfonylbenzene,Staphylococcus capitis,0,1373,142
Indole-3-carboxyaldehyde,Pseudomonas aeruginosa,1,831,125
L-pipecolic acid,Staphylococcus aureus,1,877,141
Sulfamoxole,Candida glabrata,0,1232,36
"Dihydroxybenzoic Acid (2,4-DHBA)",Eikenella corrodens,1,680,58
Vanillin,Aeromonas hydrophila,1,1309,9
1-(4-methoxyphenyl)-3-m-tolyurea,Streptococcus sanguis,0,126,163
Cefadroxil,Streptococcus pneumoniae,1,538,158
"13-{8-methoxy-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida guiliermondi,0,159,37
Ritonavir,Human immunodeficiency virus,1,1158,91
3-Methoxy-D-Phenylalanine,Staphylococcus chromogenes,0,286,144
Curcumin,Burkholderia multivorans,1,619,30
Sulfadiazine ,Plasmodium falciparum,1,1225,118
Oleic Acid,Clostridium perfringens,0,1046,47
CWR11,Escherichia coli,0,514,69
N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,Proteus vulgaris,0,980,122
1-{4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,143,141
Virginiamycin M1,Hepatitis B virus F,0,1314,84
"3,5-Difluoro-dl-phenylalanine",Yersinia enterocolitica,0,256,179
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",Lysinibacillus sphaericus,0,969,106
CAMA,Klebsiella variicola,0,509,100
"(1R,2S,7R,3E,11E)-2,18-diacetoxycembra-3,8(19),11,15(17)-tetraen-7-ol",Human immunodeficiency virus 1,0,5,92
L-Canavanine,Achromobacter sp.,0,867,0
"(5Z)-2-tert-butyl-5-{[3-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Francisella novicida,0,86,74
trans-2-Pentenal,Streptococcus epidermidis,0,1390,152
Furanone,Staphylococcus cohnii,0,751,145
D-2-Methylphenylalanine,Staphylococcus epidermis,1,627,147
"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",Staphylococcus chromogenes,0,489,144
Cloxacillin,Dengue Virus Type 2,0,606,53
Curcumin,Dihydropteroate synthase type-1,0,619,55
Moxifloxacin,Eggerthella lenta,0,945,57
Polyethyleneimine,Staphylococcus aureus,1,1108,141
Tobramycin,Escherichia coli,1,1279,69
Cefaclor,Listeria monocytogenes,1,537,104
S-propyl-L-cysteine,Micrococcus luteus,0,1174,108
"2,4-Difluorophenylalanine",Staphylococcus epidermis,1,174,147
Anidulafungin,Aspergillus niger,1,439,16
p-Coumaric acid,Escherichia coli,1,1379,69
NA-CATH,Enterococcus faecalis,0,997,66
Sulconazole nitrate,Candida albicans,1,1221,34
Meticillin,Micrococcus luteus,0,936,108
Cefotaxime,Streptococcus pneumoniae,1,553,158
4-(Aminomethyl)-D-phenylalanine,Candida glabrata,0,315,36
Isoconazole,Bacillus cereus,0,838,19
Verapamil,Actinomyces oris,0,1311,7
4-Methyl benzyl dodecyl beta-maltoside,Shigella flexneri,0,337,138
Quinine,Staphylococcus chromogenes,0,1130,144
Econazole nitrate,Dihydropteroate synthase type-1,0,695,55
Caffeic Acid,Human herpesvirus 3,0,516,88
Sulfathiazole,Corynebacterium ammoniagenes,0,1235,50
Pleurocidin,Escherichia coli,1,1107,69
Didanosine,Human immunodeficiency virus 1,1,678,92
Indole-3-carboxyaldehyde,Acinetobacter nosocomialis,0,831,3
Aminosalicylic Acid,Fusarium solani,0,433,75
lin-SB056,Candida parapsilosis,0,1370,39
(1Z)-ethylidene-lambda4-sulfanyliumolate,Enterococcus faecium,0,12,67
cat-AGE-RK2,Aggregatibacter actinomycetemcomitans,0,1351,11
2-amino-imidazole/ triazole conjugate,Staphlococcus aureus,0,235,140
Clarithromycin,Mycobacterium avium,1,595,110
Virginiamycin M1,Vibrio parahaemolyticus,0,1314,177
Coladonin,Listeria monocytogenes,0,609,104
YC-1 compound,Cryptococcus neoformans,0,1322,52
"Benzenesul-fonamide,4-amino-N-methyl-N-[3-(3,4,7,8-tetrahydro-2,4-dioxo-2H-thiopyrano[4,3-d]pyrimidin-1(5H)-yl)propyl",Bacteroides,0,475,22
3-(3-Pyridinyl)alanine,Staphylococcus aureus,1,269,141
Autoinducer-2,Human herpesvirus 1 ,0,452,87
Quercetin,Enterobacter aerogenes,0,1127,61
"(10R,11R)-Hydnocarpin D",Human parainfluenza virus type 2,0,2,93
Imipenem,Eubacterium ramulus,0,822,72
L-cysteic acid,Streptomyces rubiginosus,0,874,166
KSL,Burkholderia multivorans,0,854,30
Efavirenz,Klebsiella planticola,0,696,98
11(R)-hydroxy-12(20)-en-knightal,Streptococcus mitis,0,147,154
NA12,Candida albicans,1,1000,34
"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",Aeromonas sobria,0,76,10
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Escherichia coli,1,140,69
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecalis,1,272,66
p-Coumaric acid,Providencia stuartii,0,1379,123
Cecropin B,Vibrio harveyi,0,535,176
"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Pseudomonas aeruginosa,1,25,125
Ticarcillin,Streptomyces gordonii,0,1271,165
"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,133,141
para-Benzoquinone,Serratia liquefaciens,0,1381,135
Linalool,Candida albicans,1,900,34
Cefmetazole,Escherichia coli,1,549,69
Dapsone,Plasmodium falciparum,0,656,118
alpha-Humulene,Helicobacter pylori ,0,1337,82
"(1R,2S,7R,8R)-2,18-diacetoxyasperdiol",Vibrio harveyi,1,7,176
cat-AGE-RK2,Escherichia coli,1,1351,69
"13-(2-chloro-8a-methyl-4a,8a-dihydroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Staphylococcus capitis,0,155,142
3-(2-Thienyl)alanine,Staphylococcus epidermis,1,268,147
5-fluoroindole,Neisseria gonorrhoeae,0,384,114
AAP2,Streptococcus mutans,1,414,155
"3,4-Dichloro-5-[(1,3-dichloropropan-2-yloxy)]-2(5H)-furanone",Pseudomonas putida,0,251,130
Lys-a1,Streptococcus salivarius,1,910,161
3-Methoxy-D-Phenylalanine,Aquifex aeolicus,0,286,13
Lomefloxacin,Haemophilus influenzae,1,904,78
N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,Vibrio campbellii,1,989,174
Lamivudine,Human immunodeficiency virus 1,1,892,92
Patulin,Achromobacter xylosoxidans,1,1069,1
Penicillenol C2,Candida albicans,1,1079,34
3-(Trifluoromethyl)phenylalanine,Staphylococcus epidermis,1,275,147
Myxinidin2,Pseudomonas libaniensis,0,957,129
D-Citrulline,Staphylococcus epidermis,1,633,147
5-Hydroxy-4-[(4-methylphenyl)sulfonyl]-3-chloro-2(5H)-furanone,Bacillus subtilis,1,381,21
Phenoxymethylpenicillin,Staphylococcus aureus,1,1091,141
Sorbitol,Human respiratory syncytial virus B,0,1210,94
LF11-215,Listeria ivanovii,0,879,103
Tellurite,Vibrio vulnificus,0,1255,178
Oregano oil,Staphylococcus aureus,1,1050,141
Clomocycline,Candida tropicalis,0,603,41
Josamycin,Haemophilus influenzae,1,850,78
(2E)-N-[3-(1H-imidazol-1-yl)propyl]-3-phenylprop-2-enamide,Enteric bacteria and other eubacteria ,0,39,60
Coprinuslactone,Vibrio parahaemolyticus,0,615,177
Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,Enterococcus faecalis,1,1291,66
4-Chloro-2-fluoro-DL-phenylalanine,Mycobacterium smegmatis,0,323,112
Picolinic acid,Streptococcus mutans,0,1099,155
Norgestimate,Candida parapsilosis,0,1029,39
Hinokitiol,Candida guiliermondi,1,804,37
Midazolam,Candida albicans,1,941,34
"3,3-Diphenyl-D-alanine",Clostridium perfringens,0,246,47
Tricaine,Pseudomonas aeruginosa,1,1283,125
Crocin,Pseudomonas aeruginosa,1,618,125
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Escherichia coli,1,188,69
5-(dibromomethylene)-3-hexyl-2(5H)-furanone,Salmonella enterica,1,373,133
Thiophenone TF101,Thermus thermophilus,0,1268,168
Benzathine Benzylpenicillin,Streptococcus epidermidis,0,472,152
4-chloroaniline,Hepatitis C Virus ,0,351,85
Ellagic Acid,Proteus vulgaris,0,698,122
"N-(1,3-benzothiazol-2-yl)butanamide",Klebsiella pneumoniae,0,971,99
Cefamandole,Lactobacillus fermenti,0,541,102
Linezolid,Enteric bacteria and other eubacteria,1,901,59
Sucrose,Lysinibacillus sphaericus,0,1219,106
Methanol,Staphylococcus aureus,1,930,141
"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Streptococcus parasanguinis,0,249,157
4-Fluoro-2-methyl-D-phenylalanine,Staphylococcus epidermis,1,329,147
Vanillic acid,Achromobacter xylosoxidans,0,1308,1
L-pipecolic acid,Acinetobacter nosocomialis,0,877,3
Niclosamide,Amycolatopsis orientalis,0,1019,12
SQ109,Human immunodeficiency virus 1,0,1178,92
Quercetin,Aeromonas hydrophila,0,1127,9
Nitrofurantoin,Amycolatopsis orientalis,0,1023,12
Clindamycin ,Shigella flexneri,1,600,138
Clavulanate ,Listeria monocytogenes serotype 4a,0,598,105
BS-34,Candida albicans,1,462,34
"(E)-1-[6-[(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-2H-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one",Aeromonas sobria,0,88,10
Meropenem,Bacteroides eggerthii,0,927,23
Silver nitrate,Escherichia coli,1,1196,69
Methylthiopropylamine,Hepatitis C Virus ,0,935,85
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-dodecanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Achromobacter xylosoxidans,0,66,1
cat-AGE-RK2,Candida albicans,1,1351,34
HE12,Staphylococcus aureus,1,792,141
3-Methyl-D-phenylalanine,Staphylococcus epidermis,1,288,147
p-nitrophenyl glycerol,Helicobacter pylori ,0,1380,82
5- hydroxyethyl-3-tetradecanoyltetramic acid,Candida albicans,0,366,34
"2-(2,4-difluorophenyl)-1,3-bis(1H-1,2,4-triazol-1-yl)propan-2-yl (2E)-3-phenylprop-2-enoate",Candida albicans,1,180,34
Alexidine dihydrochloride,Candida albicans,1,425,34
Colistin,Mycobacterium tuberculosis,1,610,113
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Streptococcus mitis,0,967,154
Glycomonoterpenes (G-citron),Enteric bacteria and other eubacteria ,0,786,60
6-Chlorooxindole,Schistosoma,0,392,134
3-tetradecanoylthiotetronic,Influenza B virus ,0,305,97
LF11-215,Cronobacter sakazakii,0,879,51
2-methoxy-cinnamaldehyde,Vibrio anguillarum,1,242,173
2-(2-(2-Azidoacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Human herpesvirus 1 ,0,182,87
Penicillenol C2,Staphylococcus saprophyticus,0,1079,150
2-Carbamoylphenylalanine,Staphylococcus aureus,1,215,141
Trovafloxacin,Acinetobacter oleiovorans,0,1294,4
Norfloxacin,Stenotrophomonas maltophilia,1,1028,151
L-Aspartate,Streptomyces sp. ,0,866,167
MUC7 12-mer-D,Aquifex aeolicus,0,914,13
Nafcillin,Streptococcus pneumoniae,1,1008,158
5-(dibromomethylene)-3-butyl-2(5H)-furanone,Salmonella enterica,1,371,133
Cephaloglycin,Bacillus licheniformis,1,567,20
"(1R,2S,7R,3E,11E)-2,18-diacetoxycembra-3,8(19),11,15(17)-tetraen-7-ol",Vibrio harveyi,1,5,176
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(phenylthio)-1,3,4-oxadiazole",Mycobacterium smegmatis,0,196,112
Citropin 1.1,Staphylococcus aureus,1,594,141
Pseudomonas Quinolone Signal,Human respiratory syncytial virus B,0,1120,94
Biphenyl,Pantoea agglomerans,0,488,116
N-(2-Pyrimidinyl)butanamide,Clostridium leptum,0,973,45
2-amino-4-chlorobenzoic acid,Burkholderia multivorans,1,231,30
Pyrogallol,Proteus vulgaris,0,1125,122
4H-tomentosin,Candida albicans,1,362,34
Pseudomonas Quinolone Signal,Lactobacillus fermenti,0,1120,102
Rutaecarpine,Clostridium perfringens ,0,1162,48
Protamine sulphate,Staphylococcus aureus,1,1118,141
"2-Benzyl-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Staphylococcus aureus,1,214,141
"3,5-Diiodotyrosine",Escherichia coli ,0,257,70
3-hexyl-5-bromomethylene-2(5H)-furanone,Enteric bacteria and other eubacteria,0,299,59
Apigenin,Marinobacter hydrocarbonoclasticus,0,443,107
Tipranavir,Burkholderia multivorans,0,1276,30
Benzbromarone,Candida albicans,1,474,34
Cinnamaldehyde,Burkholderia multivorans,1,585,30
Lactoferricin B,Candida albicans,1,891,34
L-fucose cluster,Pseudomonas aeruginosa,1,875,125
Rutaecarpine,Eikenella corrodens,0,1162,58
Penicillenol A2,Candida albicans,1,1075,34
trans-Resveratrol,Hepatitis B virus F,0,1392,84
Epicatechin-3-gallate,Burkholderia pseudomallei,0,708,31
Vidarabine,Streptococcus epidermidis,0,1312,152
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-5-methylidene-N-phenyl-2,5-dihydrofuran-2-amine",Micrococcus luteus,0,306,108
"3,3-dimethyl-13-{7-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Pseudomonas aeruginosa,1,247,125
"N-(1,3-Thiazol-2-yl)butanamide",Pseudomonas aeruginosa,1,970,125
sorivudine,Listeria monocytogenes serotype 4a,0,1388,105
"N-(5-Methyl-1,2-oxazol-3-yl)butanamide",Human parainfluenza virus type 2,0,981,93
Yohimbine hydrochloride,Candida albicans,1,1323,34
3-(1-Naphthyl)-D-Alanine,Neisseria gonorrhoeae,0,261,114
BMAP-27,Stenotrophomonas maltophilia,1,460,151
3-(2-Furyl)-D-alanine,Staphylococcus aureus,1,262,141
L-Tyrosine,Varicella-zoster virus,0,872,172
Farnesol,Candida dubliniensis,1,732,35
Pyrazinamide,Pseudomonas putida,0,1122,130
Cefamandole,Lysinibacillus sphaericus,0,541,106
Praziquantel,Escherichia coli ,0,1113,70
Oxacillin,Streptococcus pneumoniae,1,1052,158
16P,Staphylococcus aureus,1,164,141
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-fluorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Hafnia alvei,0,60,79
Merimepodib,Aeromonas hydrophila,0,926,9
Esculentin,Schistosoma,0,714,134
Epicatechin,Eikenella corrodens,1,706,58
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
Ciprofloxacin,Staphylococcus aureus,1,590,141
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Trueperella pyogenes,0,369,171
16P-AC,Vibrio campbellii,0,165,174
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Pseudomonas aeruginosa,1,20,125
Danthron,Streptococcus mutans,1,655,155
hLF1-11,Streptomyces gordonii,0,1367,165
Cloxacillin,Escherichia coli ,1,606,70
3-(2-Naphthyl)alanine,Trueperella pyogenes,0,265,171
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Pseudomonas japonica,0,188,128
faropenem medoxomil,Escherichia coli ,1,1366,70
Ch Dhvar5 ads,Staphylococcus aureus,1,570,141
Penicillenol B2,Streptococcus mitis,0,1077,154
D-glutamine,Plasmodium falciparum,0,644,118
Olive oil,Staphylococcus aureus,1,1047,141
Olmesartran,Streptococcus pneumoniae serotype 4,0,1048,159
digoxin,Clostridium bacilli,0,1363,44
L-Aspartate,Staphylococcus chromogenes,1,866,144
(2E)-3-(4-Hydroxy-3-methoxyphenyl)-1-phenyl-2-propen-1-one,Haemophilus influenzae,1,35,78
Quinolin-8-ol,Serratia marcescens,1,1132,136
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Burkholderia thailandensis,0,270,32
"(2E)-1-(3 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Pseudomonas aeruginosa,1,26,125
Minocycline,Staphylococcus aureus,1,942,141
(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,Halomonas pacifica,0,10,81
Sulfamethizole,Plasmodium falciparum,0,1230,118
IDR-1018,Acinetobacter baumannii,1,814,2
Glucose,Staphylococcus epidermis,0,783,147
D-Aspartate,Candida parapsilosis,0,631,39
N-Decanoyl cyclopentylamide,Hepatitis C Virus ,0,985,85
Dibenzyl sulphide,Aeromonas sobria,0,672,10
"3,5-dibromotyrosined",Staphylococcus epidermis,1,259,147
"2-(4-Fluorophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Streptococcus parasanguinis,0,205,157
Orange extract,Streptococcus sanguinis,0,1049,162
"1-(2-Chloroacetyl)indoline-2,3-dione",Escherichia coli,1,121,69
(RW)4D,Escherichia coli,1,98,69
Hexyl gallate,Enterococcus faecalis,1,803,66
4-bromoaniline,Pseudomonas aeruginosa,1,349,125
3-chloro-5-hydroxy-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Bacillus subtilis,1,293,21
Cinnamic Acid,Candida albicans,1,586,34
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Desulfovibrio africanus,0,1290,54
17-Deacetyl norgestimate,Klebsiella pneumoniae,0,166,99
Emodin,Stenotrophomonas maltophilia,1,700,151
D-Tyrosine,Acinetobacter baumannii,0,642,2
Hamamelitannin,Eggerthella lenta,0,794,57
(2E)-3-(3-hydroxy-4-methoxyphenyl)-1-phenylprop-2-en-1-one,Influenza A virus ,0,34,95
4-Fluoro-2-methyl-D-phenylalanine,Marinobacter hydrocarbonoclasticus,0,329,107
Cefotetan,Arthrobacter sp. ,0,554,14
NA8,Streptococcus sanguinis,0,1001,162
Isoliquiritigenin,Proteus vulgaris,0,841,122
4-Nitro-D-phenylalanine,Achromobacter sp.,0,339,0
2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Pseudomonas aeruginosa,1,185,125
Baicalein,Burkholderia multivorans,1,468,30
Peptide 1,Hepatitis C virus,0,1086,86
N-Acetylcysteine,Candida guiliermondi,0,984,37
Amikacin disulfate salt,Aquifex aeolicus,0,431,13
Clioquinol,Human herpesvirus 3,0,601,88
Ciclopirox ethanolamine,Streptomyces gordonii,0,583,165
Nerolidol,Clostridium leptum,0,1015,45
Phenanthrene,Proteus vulgaris,1,1088,122
Polysorbate 80,Stenotrophomonas maltophilia,1,1110,151
Bismuth oxide nanoparticle,Streptococcus mitis,0,492,154
Cloxacillin,Vibrio vulnificus,0,606,178
4-Chloro-2-fluoro-DL-phenylalanine,Staphylococcus epidermis,1,323,147
L-tryptophan,Staphylococcus aureus,1,878,141
Cobalt Ion,Proteus vulgaris,0,608,122
3-geranyl-1-(2-methylpropanoyl)phloroglucinol,Staphylococcus epidermidis,1,297,146
Human beta-defensin 3,Staphylococcus aureus,1,809,141
Resorcinol,Staphylococcus aureus,1,1147,141
Brecanavir,Neisseria gonorrhoeae,0,493,114
Enoxacin,Enterobacteria phage T4,0,704,65
LL13-37,Pseudomonas putida,0,889,130
Neoeriocitrin,Edwardsiella tarda,0,1012,56
(2S)-2-amino-4-bromopent-4-enoic acid,Vibrio vulnificus,0,55,178
6-Bicyclic brominated furanones,Pseudomonas aeruginosa,1,390,125
Cefotaxime,Listeria monocytogenes,1,553,104
"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,135,141
4-Nitro-D-phenylalanine,Staphylococcus epidermis,1,339,147
Asperdiol acetate,Pseudomonas aeruginosa,1,447,125
"13-(2-chloroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Actinomyces oris,0,156,7
Gallic Acid,Eikenella corrodens,1,769,58
