drug_id,drug_name,microbe_id,microbe_name,label
52,"(2S)-2-amino-3-(1,3-thiazol-4-yl)propanoic acid",143,Staphylococcus epidermis,1
1276,Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,87,Human herpesvirus 5,0
1141,Rhodomyrtone,116,Propionibacterium acnes,1
47,(2R)-2-amino-3-phenylmethanesulfinylpropanoic acid,160,Streptococcus sobrinus,0
803,Human beta-defensin 3,142,Staphylococcus epidermidis,1
507,C6-HSL,131,Serratia liquefaciens,1
1005,Neoeriocitrin,171,Vibrio harveyi,1
1290,VS2,64,Enterococcus faecalis,1
459,BMAP-18,31,Burkholderia pseudomallei,1
1116,Pyrogallol,173,Vibrio vulnificus,1
1144,Rifalazil,67,Escherichia coli,1
236,"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",106,Mycobacterium avium,0
1010,Nevirapine,151,Streptococcus mutans,0
799,Histatin 5,34,Candida albicans,1
654,Decanediol,76,Hafnia alvei,0
540,Cefalotin,7,Actinomyces oris,0
907,M8G2,55,Edwardsiella tarda,0
860,L-Aspartate,29,Burkholderia cepacia,0
797,Hexyl gallate,80,Hepatitis B virus D,0
664,DiHydroxyBenzoFuran,107,Mycobacterium leprae,0
365,"5,8,11,14-Eicosatetraynoic acid",34,Candida albicans,1
426,Allicin,121,Pseudomonas aeruginosa,1
882,LL-37,11,Aggregatibacter actinomycetemcomitans,1
484,Betulin,125,Pseudomonas libaniensis,1
475,"Benzenesul-fonamide,4-amino-N-methyl-N-[3-(3,4,7,8-tetrahydro-2,4-dioxo-2H-thiopyrano[4,3-d]pyrimidin-1(5H)-yl)propyl",108,Mycobacterium smegmatis,0
531,Catechin,57,Eikenella corrodens,1
183,2-(2-(2-Azidoacetamido)-5-methylphenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,116,Propionibacterium acnes,0
684,Djenkolic acid,93,Influenza B virus,0
388,6-Amino Penicillinic acid,168,Vibrio anguillarum,0
346,4-bromo-5-(dibromomethylene)-3-(1-acetoxyoethyl)-2(5H)-furanone,57,Eikenella corrodens,0
1288,Ursolic acid,67,Escherichia coli,1
540,Cefalotin,154,Streptococcus pneumoniae,1
517,Caffeine,121,Pseudomonas aeruginosa,1
529,Carvacrol,30,Burkholderia multivorans,0
484,Betulin,47,Clostridium perfringens,0
1045,Oxantel,115,Porphyromonas gingivalis,1
404,"7-fluoroindoline-2,3-dione",121,Pseudomonas aeruginosa,1
1201,Sorbitol,14,Arthrobacter sp.,1
1204,Stavudine,109,Mycobacterium tuberculosis,0
1307,YC-1 compound,90,Human parainfluenza virus type 2,0
22,"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",43,Citrobacter freundii,0
255,"3,4-Dimethoxychalcone",85,Human herpesvirus 3,0
1004,Nelfinavir,75,Haemophilus influenzae,0
688,Doxycycline,58,Enteric bacteria and other eubacteria,1
971,N-(4-Morpholinyl)butanamide,121,Pseudomonas aeruginosa,1
944,Myricitrin,137,Staphylococcus aureus,1
203,"2-(4-Chlorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",76,Hafnia alvei,0
442,Anthranilate,21,Bacillus subtilis,1
131,"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",72,Fusarium solani,0
33,(2E)-1-[4-(4-nitrophenyl)piperazin-1-yl]-3-phenylprop-2-en-1-one,34,Candida albicans,1
689,Econazole,151,Streptococcus mutans,1
15,(2-{[(2-phenylethyl)sulfanyl]sulfinyl}ethyl)benzene,6,Actinobacillus actinomycetemcomitans,0
860,L-Aspartate,144,Staphylococcus equorum,1
586,Cinnamon oil,121,Pseudomonas aeruginosa,1
1268,Toremifene,36,Candida glabrata,1
1373,sorivudine,23,Bacteroides eggerthii,1
651,Dapsone,62,Enterobacter ludwigi,0
1223,Sulfanilamide,27,Baker's yeast,0
1076,Peppermint oil,146,Staphylococcus saprophyticus,0
603,Clozapine,5,Acinetobacter sp.,0
621,"D, L- K6L9",132,Serratia marcescens,0
85,"(5Z)-2-(2,2-dimethylpropyl)-5-{[3-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",52,Dengue Virus Type 2,0
1199,Sodium ascorbate,19,Bacillus cereus,0
1376,trans-2-dodecenoic acid,34,Candida albicans,1
306,"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-5-methylidene-N-phenyl-2,5-dihydrofuran-2-amine",17,Bacillus amyloliquefaciens,0
971,N-(4-Morpholinyl)butanamide,156,Streptococcus pyogenes,0
1062,Pefloxacin,75,Haemophilus influenzae,1
1073,Pentagalloylglucose,121,Pseudomonas aeruginosa,1
617,Cyclacillin,15,Aspergillus fumigatus,0
948,Myxinidin,100,Listeria monocytogenes,1
1234,Tannic acid,121,Pseudomonas aeruginosa,1
293,3-chloro-5-hydroxy-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,10,Aeromonas sobria,0
1190,Silybin,20,Bacillus licheniformis,0
242,2-methoxy-cinnamaldehyde,173,Vibrio vulnificus,1
1281,Tyrphostin 9,34,Candida albicans,1
1003,Naringin,67,Escherichia coli,1
1286,Uracil,67,Escherichia coli,1
768,Gallocatechin gallate,57,Eikenella corrodens,1
35,(2E)-3-(4-Hydroxy-3-methoxyphenyl)-1-phenyl-2-propen-1-one,46,Clostridium pasteurianum,0
1295,Vanillylacetone,121,Pseudomonas aeruginosa,1
1167,SMAP-29,32,Burkholderia thailandensis,1
1107,Propanol,145,Staphylococcus haemolyticus,0
1021,Norgestimate,137,Staphylococcus aureus,1
281,3-Chlorotyrosine,137,Staphylococcus aureus,1
567,Cerulenin,1,Achromobacter xylosoxidans,0
528,Carolacton,151,Streptococcus mutans,1
765,Gallium Nitrate,146,Staphylococcus saprophyticus,0
1245,Terpinene-4-ol,67,Escherichia coli,1
547,Cefmenoxime,47,Clostridium perfringens,1
177,"2,5-bis(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",30,Burkholderia multivorans,0
1185,Silver nanoparticles,64,Enterococcus faecalis,0
691,Efavirenz,117,Proteus mirabilis,0
936,Minocycline,58,Enteric bacteria and other eubacteria,1
1161,S-ethyl-L-cysteine,98,Lactobacillus fermenti,0
1116,Pyrogallol,169,Vibrio campbellii,1
1256,Thonzonium bromide,86,Human herpesvirus 4,0
878,LL-13,11,Aggregatibacter actinomycetemcomitans,0
111,"(Z)-5-octylidenethiazolidine-2,4-dione",149,Streptococcus gordonii,0
629,D-Cystine,137,Staphylococcus aureus,1
146,1010cys,88,Human immunodeficiency virus,0
116,"1,3-dim-tolyurea",151,Streptococcus mutans,1
631,D-LL-37,32,Burkholderia thailandensis,1
264,3-(2-Naphthyl)-D-alanine,143,Staphylococcus epidermis,1
428,Aloe-emodin,25,Bacteroides uniformis,0
582,Cidofovir,87,Human herpesvirus 5,1
1127,R-Thanatin,41,Candida tropicalis,0
88,"(E)-1-[6-[(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-2H-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one",41,Candida tropicalis,0
1268,Toremifene,0,Achromobacter sp.,0
50,(2R)-2-amino-6-acetamidohexanoic acid,66,Enterococcus gallinarum,0
543,Cefazolin,59,Enterobacter aerogenes,0
1152,Rufloxacin,147,Stenotrophomonas maltophilia,1
507,C6-HSL,76,Hafnia alvei,1
331,4-Hydroxy benzoate,67,Escherichia coli,1
1254,Thimerosal,34,Candida albicans,1
344,4-bromo-5-(bromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,103,Marinobacter hydrocarbonoclasticus,0
1217,Sulfalene,164,Thermus thermophilus,0
1265,Tobramycin,58,Enteric bacteria and other eubacteria,1
260,"3,5-dimethylaniline",14,Arthrobacter sp.,0
418,Acetohydroxamic Acid,117,Proteus mirabilis,1
743,Fosfomycin,174,Yersinia enterocolitica,0
276,3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,121,Pseudomonas aeruginosa,1
278,3-Bromophenylalanine,40,Candida spp.,0
1219,Sulfamethazine,157,Streptococcus salivarius,0
626,D-Aspartate,137,Staphylococcus aureus,1
1053,PLF,34,Candida albicans,1
487,Bifonazole,9,Aeromonas hydrophila,0
1191,Simeprevir,83,Hepatitis C virus,1
248,"3,3-dimethyl-13-{8-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",34,Candida albicans,1
266,3-(2-Pyridinyl)alanine,72,Fusarium solani,0
1194,Sinensetin,148,Streptococcus epidermidis,0
543,Cefazolin,137,Staphylococcus aureus,1
934,Miconazole,34,Candida albicans,1
986,"N1-(7-chloroquinolin-4-yl)octane-1,8-diamine",121,Pseudomonas aeruginosa,1
585,Cinnamic acid,166,Trueperella pyogenes,0
420,Aciclovir,27,Baker's yeast,0
57,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-(trifluoromethyl)phenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyltriacetate",96,Klebsiella variicola,0
673,Didanosine,22,Bacteroides,0
64,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-butyramidotetrahydro-2H-pyran-2,4,5-triyl triacetate",121,Pseudomonas aeruginosa,1
455,Azidocillin,63,Enterobacteria phage T4,0
756,Fusidic Acid,67,Escherichia coli,1
771,Gatifloxacin,155,Streptococcus pneumoniae serotype 4,1
679,Diphenyl disulphide,121,Pseudomonas aeruginosa,1
89,(E)-3-Decen-2-one,126,Pseudomonas putida,0
958,"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",87,Human herpesvirus 5,0
140,1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,68,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0
627,D-Aspartic acid,150,Streptococcus mitis,0
933,Micafungin,144,Staphylococcus equorum,0
236,"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",142,Staphylococcus epidermidis,1
169,"2,3,4,5,6-Pentafluoro-L-phenylalanine",21,Bacillus subtilis,0
1071,Penicillic acid,117,Proteus mirabilis,0
497,Butanol,34,Candida albicans,1
327,4-Ethylguaiacol,130,Schistosoma,0
732,Flavone,67,Escherichia coli,1
1333,beta-Pinene,34,Candida albicans,1
1080,Phenobarbitone,169,Vibrio campbellii,0
881,LL-31,31,Burkholderia pseudomallei,1
871,L-pipecolic acid,143,Staphylococcus epidermis,1
799,Histatin 5,112,Pantoea agglomerans,0
649,Dalfopristin,57,Eikenella corrodens,0
661,Dezocine,75,Haemophilus influenzae,1
310,"4 alpha, 5 alpha-epoxy-10 alpha, 14H-1-epi-inuviscolide",99,Listeria ivanovii,0
1341,cov-GL13K,76,Hafnia alvei,0
121,"1-(2-Chloroacetyl)indoline-2,3-dione",131,Serratia liquefaciens,0
863,L-Phenylalanine,34,Candida albicans,0
1032,OSIP108,36,Candida glabrata,1
801,Holothuroidin 2,121,Pseudomonas aeruginosa,1
828,Ionic silver,105,Morganella morganii,0
16,"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",142,Staphylococcus epidermidis,1
415,AFP1,41,Candida tropicalis,1
895,Linezolid,58,Enteric bacteria and other eubacteria,1
1117,Pyrvinium pamoate,34,Candida albicans,1
903,Lymecycline,9,Aeromonas hydrophila,0
1299,Virginiamycin M1,65,Enterococcus faecium,1
407,7-methoxyindole,71,Francisella novicida,0
261,3-(1-Naphthyl)-D-Alanine,109,Mycobacterium tuberculosis,0
1204,Stavudine,157,Streptococcus salivarius,0
483,Besifloxacin,155,Streptococcus pneumoniae serotype 4,1
560,Ceftazidime hydrate,116,Propionibacterium acnes,0
560,Ceftazidime hydrate,30,Burkholderia multivorans,1
1238,Teichoplanin,83,Hepatitis C virus,0
1181,Shikonin,121,Pseudomonas aeruginosa,1
830,Isatin,40,Candida spp.,0
1094,Piperacillin-Tazobactam,52,Dengue Virus Type 2,0
807,Hyperoside,121,Pseudomonas aeruginosa,1
849,KSL-W,160,Streptococcus sobrinus,0
291,3-[(prop-2-ene-1-sulfinyl)sulfanyl]prop-1-ene,159,Streptococcus sanguis,1
1105,Pro-Gly,151,Streptococcus mutans,0
540,Cefalotin,27,Baker's yeast,0
797,Hexyl gallate,153,Streptococcus parasanguinis,0
1040,Olmesartran,21,Bacillus subtilis,1
1292,Vancomycin,139,Staphylococcus caprae,1
1187,Silver nitrate,121,Pseudomonas aeruginosa,1
1340,cov-GK7-NH2,115,Porphyromonas gingivalis,1
786,HE12,136,Staphlococcus aureus,0
276,3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,142,Staphylococcus epidermidis,1
791,Heptamethoxyflavone,67,Escherichia coli,1
227,2-amino-3-(3-nitrophenyl)propanoic acid,1,Achromobacter xylosoxidans,0
602,Cloxacillin,68,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),1
1319,Zotepine,111,Obesumbacterium proteus,0
1231,Tachyplesin III,121,Pseudomonas aeruginosa,1
91,"(R)-2,3-Diaminopropanoic acid",143,Staphylococcus epidermis,1
1164,S-phenyl-L-cysteine sulfoxide,121,Pseudomonas aeruginosa,1
983,N-decanoyl-L- homoserine benzyl ester,121,Pseudomonas aeruginosa,1
906,M8-33,151,Streptococcus mutans,1
889,Lemon,46,Clostridium pasteurianum,0
963,"N-(1,3-Thiazol-2-yl)butanamide",121,Pseudomonas aeruginosa,1
951,Myxinidin3,100,Listeria monocytogenes,1
65,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-decanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",121,Pseudomonas aeruginosa,1
1155,S-(2-Aminoethyl)-L-cysteine hydrochloride,107,Mycobacterium leprae,0
1098,Pleurocidin,121,Pseudomonas aeruginosa,1
1286,Uracil,84,Human herpesvirus 1,1
546,Cefixime,100,Listeria monocytogenes,1
811,IG-25,31,Burkholderia pseudomallei,1
105,(Z)-4-bromo-5-(bromomethylene)-3-ethyl-2(5H)-furanone,129,Salmonella enterica,1
1083,Phenyl-arginine-b-naphthylamide,137,Staphylococcus aureus,1
606,Colistin,12,Amycolatopsis orientalis,0
61,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-methoxyphenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",102,Lysinibacillus sphaericus,0
715,"Ethane-1,2-diamine",132,Serratia marcescens,1
531,Catechin,118,Proteus vulgaris,0
1079,Phenanthrene,118,Proteus vulgaris,1
251,"3,4-Dichloro-5-[(1,3-dichloropropan-2-yloxy)]-2(5H)-furanone",21,Bacillus subtilis,1
311,"4,5-dihydroxy-2,3-pentanedione",34,Candida albicans,1
123,1-(4-amino-2-hydroxyphenyl)ethan-1-one,121,Pseudomonas aeruginosa,1
1047,Oxyresveratrol,121,Pseudomonas aeruginosa,1
1156,S-(2-thiazoyl)-L-cysteine,151,Streptococcus mutans,1
215,2-Carbamoylphenylalanine,152,Streptococcus oralis,0
401,7-chloroindole,9,Aeromonas hydrophila,0
351,4-chloroaniline,121,Pseudomonas aeruginosa,1
416,Abacavir,89,Human immunodeficiency virus 1,1
955,N -(pyridin-3-yl-methylene)benzohydrazide,64,Enterococcus faecalis,1
911,MUC7 20-mer,97,Kocuria rhizophila,0
550,Cefoperazone,95,Klebsiella pneumoniae,0
956,N -[(3-chloro-isoquinolin-4-yl)methylene] benzohydrazide,151,Streptococcus mutans,1
793,Hesperidin,132,Serratia marcescens,0
161,14-Glycinyl andrographolide hydrochloride,39,Candida parapsilosis,0
136,1-mesityl-3(4-nitrophenyl)urea,72,Fusarium solani,0
1099,Polyethyleneimine,117,Proteus mirabilis,0
982,N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,168,Vibrio anguillarum,1
1343,cyclophosphamide,70,Firmicutes,1
792,Hesperetin,56,Eggerthella lenta,0
224,2-Nitro-cinnamaldehyde,168,Vibrio anguillarum,1
411,8-fluoroquinoline,121,Pseudomonas aeruginosa,1
435,Amoxicillin,51,Cryptococcus neoformans,0
975,"N-(6-tert-butyl-2,3-dihydro- 2-methylpyridazin-4-yl)-5-chlorothiophene-2-carbohydrazide",28,Burkholderia cenocepacia,1
562,Ceftobiprole,155,Streptococcus pneumoniae serotype 4,1
373,5-(dibromomethylene)-3-hexyl-2(5H)-furanone,172,Vibrio parahaemolyticus,0
486,Bevirimat,37,Candida guiliermondi,0
871,L-pipecolic acid,104,Micrococcus luteus,0
1284,Undecanoic acid,132,Serratia marcescens,1
335,4-Methoxycarbonylphenylboronic acid,51,Cryptococcus neoformans,0
1258,Ticarcillin,159,Streptococcus sanguis,0
847,KD-13,31,Burkholderia pseudomallei,1
95,(RW)2-NH2,67,Escherichia coli,1
820,Indol AHL,121,Pseudomonas aeruginosa,1
1334,beta-sitosterol glucoside,57,Eikenella corrodens,0
227,2-amino-3-(3-nitrophenyl)propanoic acid,143,Staphylococcus epidermis,1
1023,Norspermidine,100,Listeria monocytogenes,0
1046,Oxiconazole nitrate,34,Candida albicans,1
742,Fosaphenytoin,41,Candida tropicalis,0
777,Glucose,33,Campylobacter jejuni,1
1245,Terpinene-4-ol,113,Pichia anomala,1
166,17-Deacetyl norgestimate,104,Micrococcus luteus,0
915,Malabaricone C,142,Staphylococcus epidermidis,0
507,C6-HSL,122,Pseudomonas chlororaphis,1
87,(5Z)-4-Bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone,11,Aggregatibacter actinomycetemcomitans,0
128,1-(6-aminopyridin-3-yl)ethan-1-one,121,Pseudomonas aeruginosa,1
249,"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",121,Pseudomonas aeruginosa,1
680,Diphenyl methane,81,Hepatitis B virus F,0
714,Ethambutol,28,Burkholderia cenocepacia,0
1249,Tet-26,157,Streptococcus salivarius,0
973,N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,10,Aeromonas sobria,0
424,Albendazole,61,Enterobacter cloacae,0
1037,Oleanolic Acid,137,Staphylococcus aureus,1
245,2C-4,62,Enterobacter ludwigi,0
476,Benzethonium chloride,34,Candida albicans,1
157,13-methyltetradecanoic acid,66,Enterococcus gallinarum,0
73,"(5E)-5-dodecylidene-1,3-thiazolidine-2,4-dione",85,Human herpesvirus 3,0
1071,Penicillic acid,57,Eikenella corrodens,0
1029,O-Methyl-D-tyrosine,143,Staphylococcus epidermis,1
898,Lomefloxacin,7,Actinomyces oris,0
28,(2E)-1-(4 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,147,Stenotrophomonas maltophilia,0
666,Dibenzyl disulphide,83,Hepatitis C virus,0
670,Diclofenac sodium,37,Candida guiliermondi,0
679,Diphenyl disulphide,159,Streptococcus sanguis,1
1230,TZD-C8,68,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0
218,2-Fluoro-L-phenylalanine,143,Staphylococcus epidermis,1
516,Caffeic Acid,121,Pseudomonas aeruginosa,1
823,Indole-3-acetamide,169,Vibrio campbellii,1
573,Chlorhexidine,64,Enterococcus faecalis,0
232,2-amino-5-methoxy-5-oxopentanoic acid,137,Staphylococcus aureus,1
1056,Palivizumab,91,Human respiratory syncytial virus B,1
352,4-chloroquinoline,37,Candida guiliermondi,0
245,2C-4,151,Streptococcus mutans,1
1009,Netilmicin,42,Chromobacterium violaceum,0
1153,Rutaecarpine,33,Campylobacter jejuni,1
1174,Saquinavir,88,Human immunodeficiency virus,1
780,Glycomonoterpenes (G-citron),1,Achromobacter xylosoxidans,0
1216,Sulfadoxine,64,Enterococcus faecalis,0
1156,S-(2-thiazoyl)-L-cysteine,56,Eggerthella lenta,0
47,(2R)-2-amino-3-phenylmethanesulfinylpropanoic acid,7,Actinomyces oris,1
752,Furanone-5,30,Burkholderia multivorans,0
714,Ethambutol,109,Mycobacterium tuberculosis,1
458,Aztreonam,67,Escherichia coli,0
704,Epigallocatechin,38,Candida krusei,0
35,(2E)-3-(4-Hydroxy-3-methoxyphenyl)-1-phenyl-2-propen-1-one,59,Enterobacter aerogenes,0
49,(2R)-2-amino-5-(1-nitrocarbamimidamido)pentanoic acid,161,Streptomyces gordonii,0
183,2-(2-(2-Azidoacetamido)-5-methylphenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,121,Pseudomonas aeruginosa,1
423,Ajoene,121,Pseudomonas aeruginosa,1
1152,Rufloxacin,121,Pseudomonas aeruginosa,0
102,(Z)-4-bromo-5-(bromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,126,Pseudomonas putida,0
1220,Sulfamethizole,67,Escherichia coli,1
1087,Phosphate,174,Yersinia enterocolitica,0
1320,[(ethanesulfinyl)sulfanyl]ethane,151,Streptococcus mutans,1
803,Human beta-defensin 3,34,Candida albicans,1
674,"Dihydroxybenzoic Acid (2,3-DHBA)",57,Eikenella corrodens,1
1284,Undecanoic acid,72,Fusarium solani,0
304,3-tetra- decanoyltetronic,137,Staphylococcus aureus,1
1346,den-SB056,121,Pseudomonas aeruginosa,1
901,Losartran,99,Listeria ivanovii,0
810,IG-19,78,Halomonas pacifica,0
754,Furanone-8,129,Salmonella enterica,1
1051,P60.4Ac,137,Staphylococcus aureus,1
645,DJK6,52,Dengue Virus Type 2,0
609,Competence Stimulating Peptide,34,Candida albicans,1
79,"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-(phenylmethylidene)-1,3-oxazolidin-4-one",137,Staphylococcus aureus,1
1237,Tea tree oil,137,Staphylococcus aureus,1
787,HE4,1,Achromobacter xylosoxidans,0
696,Emtricitabine,89,Human immunodeficiency virus 1,1
728,Fenclonine,137,Staphylococcus aureus,1
240,2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,122,Pseudomonas chlororaphis,0
441,Anthraflavic acid,151,Streptococcus mutans,1
1000,NaCl,33,Campylobacter jejuni,1
69,(3R)-4-(4-acetylphenyl)-3-aminobutan-2-one,167,Varicella-zoster virus,0
523,Carabrone,34,Candida albicans,1
1006,Neohesperidin,171,Vibrio harveyi,1
144,"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",21,Bacillus subtilis,1
715,"Ethane-1,2-diamine",116,Propionibacterium acnes,0
319,4-Benzoylphenylalanine,94,Klebsiella planticola,0
401,7-chloroindole,83,Hepatitis C virus,0
747,Furanone 56,142,Staphylococcus epidermidis,1
1147,Rilpivirine,89,Human immunodeficiency virus 1,1
916,Mefloquine,103,Marinobacter hydrocarbonoclasticus,0
1026,"O-(2,6-Dichlorobenzyl)-D-tyrosine",142,Staphylococcus epidermidis,0
1230,TZD-C8,121,Pseudomonas aeruginosa,1
1285,Undecyl beta-maltoside,1,Achromobacter xylosoxidans,0
307,"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(2-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",172,Vibrio parahaemolyticus,0
1009,Netilmicin,67,Escherichia coli,1
110,"(Z)-5-decylidenethiazolidine-2,4-dione",63,Enterobacteria phage T4,0
500,Butoconazole,34,Candida albicans,1
218,2-Fluoro-L-phenylalanine,169,Vibrio campbellii,0
124,1-(4-chlorophenyl)-3-m-tolyurea,151,Streptococcus mutans,1
1377,trans-Resveratrol,137,Staphylococcus aureus,1
1015,Nitrofural,118,Proteus vulgaris,0
234,2-amino-6-fluorobenzoic acid,114,Plasmodium falciparum,0
901,Losartran,48,Coagulase- negative staphylococci,0
593,Clary sage,19,Bacillus cereus,1
473,Benzathine benzylpenicillin,92,Influenza A virus,0
975,"N-(6-tert-butyl-2,3-dihydro- 2-methylpyridazin-4-yl)-5-chlorothiophene-2-carbohydrazide",83,Hepatitis C virus,0
682,DispersinB-KSL-W wound gel,160,Streptococcus sobrinus,0
19,"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",137,Staphylococcus aureus,1
612,Coumarin,109,Mycobacterium tuberculosis,0
131,"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",64,Enterococcus faecalis,1
692,Elemental silver,137,Staphylococcus aureus,1
9,"(1R,4R,8S,11S,12R)-4-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-3(7)-en-6-one",136,Staphlococcus aureus,0
723,"F2,5,12W",142,Staphylococcus epidermidis,1
444,Apramycin,139,Staphylococcus caprae,0
976,N-(pyrrolidin-3-yl)dodecanamide,115,Porphyromonas gingivalis,1
25,"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",31,Burkholderia pseudomallei,0
369,5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,129,Salmonella enterica,1
408,7-methylindole,83,Hepatitis C virus,0
610,Copper sulfate,97,Kocuria rhizophila,1
739,Fluperlapine,34,Candida albicans,1
1291,VSL2,50,Cronobacter sakazakii,0
334,4-Iodo-d-phenylalanine,26,Bacteroides vulgatus,0
254,"3,4-Dichlorophenylalanine",143,Staphylococcus epidermis,1
1093,Piperacillin,121,Pseudomonas aeruginosa,1
456,Azithromycin,30,Burkholderia multivorans,1
414,AAP2,6,Actinobacillus actinomycetemcomitans,0
699,Enoxacin,144,Staphylococcus equorum,0
250,"3,3-dimethyl-13-{[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-2H,4H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",121,Pseudomonas aeruginosa,1
233,2-amino-6-chlorobenzoic acid,28,Burkholderia cenocepacia,1
565,Cephalexin,154,Streptococcus pneumoniae,1
252,"3,4-Dichloro-5-[(4-methylphenylsulfonyl)]-2(5H)-furanone",21,Bacillus subtilis,1
