drug_id,drug_name,microbe_id,microbe_name,label,strain_count,pubmed_count
799,Histatin 5,36,Candida glabrata,1,1,1
800,Holothuroidin 1,121,Pseudomonas aeruginosa,1,1,1
800,Holothuroidin 1,137,Staphylococcus aureus,1,1,1
800,Holothuroidin 1,142,Staphylococcus epidermidis,1,1,1
801,Holothuroidin 2,121,Pseudomonas aeruginosa,1,1,1
801,Holothuroidin 2,137,Staphylococcus aureus,1,1,1
801,Holothuroidin 2,142,Staphylococcus epidermidis,1,1,1
802,Hsn5 12-mer,151,Streptococcus mutans,1,1,1
803,Human beta-defensin 3,34,Candida albicans,1,1,1
803,Human beta-defensin 3,137,Staphylococcus aureus,1,1,1
803,Human beta-defensin 3,142,Staphylococcus epidermidis,1,3,2
804,Hydnocarpin D,137,Staphylococcus aureus,1,1,1
805,Hydrogen peroxide,121,Pseudomonas aeruginosa,1,1,1
806,Hypericin,151,Streptococcus mutans,1,1,1
807,Hyperoside,121,Pseudomonas aeruginosa,1,1,1
808,IDR-1018,2,Acinetobacter baumannii,1,1,1
808,IDR-1018,28,Burkholderia cenocepacia,1,1,1
808,IDR-1018,67,Escherichia coli,1,1,1
808,IDR-1018,95,Klebsiella pneumoniae,1,1,1
808,IDR-1018,121,Pseudomonas aeruginosa,1,2,1
808,IDR-1018,129,Salmonella enterica,1,1,1
808,IDR-1018,137,Staphylococcus aureus,1,1,1
809,IG-13,31,Burkholderia pseudomallei,1,1,1
810,IG-19,31,Burkholderia pseudomallei,1,1,1
811,IG-25,31,Burkholderia pseudomallei,1,1,1
812,IMB-2,151,Streptococcus mutans,1,1,1
813,Ibuprofen,135,Sphingomonas sp. Ibu-2,1,1,1
814,Idoxuridine,84,Human herpesvirus 1,1,1,1
815,Imazalil,34,Candida albicans,1,1,1
816,Imipenem,21,Bacillus subtilis,1,1,2
816,Imipenem,67,Escherichia coli,1,1,4
816,Imipenem,137,Staphylococcus aureus,1,1,6
817,Imperatorin,67,Escherichia coli,1,1,1
818,Indinavir,88,Human immunodeficiency virus,1,1,4
818,Indinavir,89,Human immunodeficiency virus 1,1,1,4
819,Indirubin,121,Pseudomonas aeruginosa,1,1,1
820,Indol AHL,121,Pseudomonas aeruginosa,1,1,1
821,Indole,4,Acinetobacter oleiovorans,1,1,1
821,Indole,28,Burkholderia cenocepacia,1,2,1
821,Indole,30,Burkholderia multivorans,1,2,1
821,Indole,67,Escherichia coli,1,5,2
821,Indole,112,Pantoea agglomerans,1,1,1
821,Indole,121,Pseudomonas aeruginosa,1,2,2
821,Indole,168,Vibrio anguillarum,1,1,1
821,Indole,169,Vibrio campbellii,1,1,1
822,Indole-3-acetaldehyde,121,Pseudomonas aeruginosa,1,1,1
823,Indole-3-acetamide,121,Pseudomonas aeruginosa,1,1,1
823,Indole-3-acetamide,169,Vibrio campbellii,1,1,1
824,Indole-3-acetic acid,169,Vibrio campbellii,1,1,1
825,Indole-3-carboxyaldehyde,121,Pseudomonas aeruginosa,1,1,1
825,Indole-3-carboxyaldehyde,170,Vibrio cholerae,1,1,1
826,Indole-7-carboxylic acid,121,Pseudomonas aeruginosa,1,1,1
827,Indolicidin,121,Pseudomonas aeruginosa,1,1,1
827,Indolicidin,137,Staphylococcus aureus,1,1,1
828,Ionic silver,137,Staphylococcus aureus,1,1,1
829,Irinotecan,67,Escherichia coli,1,1,1
830,Isatin,121,Pseudomonas aeruginosa,1,1,1
831,Isobutanol,34,Candida albicans,1,1,1
832,Isoconazole,34,Candida albicans,1,1,1
833,Isoeugenol,67,Escherichia coli,1,1,1
834,Isohydnocarpin,137,Staphylococcus aureus,1,1,1
835,Isoliquiritigenin,75,Haemophilus influenzae,1,3,1
836,Isoniazid,109,Mycobacterium tuberculosis,1,1,9
837,Isopropanol,34,Candida albicans,1,1,1
838,Isoriccardin C,34,Candida albicans,1,1,1
839,Isosilybin A,137,Staphylococcus aureus,1,1,1
840,Isosinensetin,171,Vibrio harveyi,1,1,1
841,Isothiocyanate,121,Pseudomonas aeruginosa,1,1,1
842,Itraconazole,34,Candida albicans,1,1,1
843,Ivalin,34,Candida albicans,1,1,1
844,Josamycin,75,Haemophilus influenzae,1,4,1
845,K4-S4,151,Streptococcus mutans,1,1,1
846,KABT-AMP,41,Candida tropicalis,1,1,1
847,KD-13,31,Burkholderia pseudomallei,1,1,1
848,KSL,151,Streptococcus mutans,1,1,1
849,KSL-W,34,Candida albicans,1,1,1
850,KT2,67,Escherichia coli,1,1,1
851,Kaempherol,67,Escherichia coli,1,1,1
851,Kaempherol,137,Staphylococcus aureus,1,1,1
851,Kaempherol,171,Vibrio harveyi,1,1,1
852,Kanamycin,58,Enteric bacteria and other eubacteria,1,1,5
852,Kanamycin,67,Escherichia coli,1,1,5
853,Kaurenoic acid,151,Streptococcus mutans,1,1,1
854,Ketoconazole,34,Candida albicans,1,2,5
855,Kojic acid,121,Pseudomonas aeruginosa,1,4,1
856,L- K6L9,121,Pseudomonas aeruginosa,1,1,1
857,L-2-Bromophenylalanine,143,Staphylococcus epidermis,1,1,1
858,L-4-Carbamoylphenylalanine,137,Staphylococcus aureus,1,1,1
858,L-4-Carbamoylphenylalanine,143,Staphylococcus epidermis,1,1,1
859,"L-744,832",34,Candida albicans,1,1,1
860,L-Aspartate,137,Staphylococcus aureus,1,11,1
860,L-Aspartate,140,Staphylococcus chromogenes,1,2,1
860,L-Aspartate,144,Staphylococcus equorum,1,2,1
860,L-Aspartate,145,Staphylococcus haemolyticus,1,2,1
860,L-Aspartate,146,Staphylococcus saprophyticus,1,2,1
861,L-Canavanine,28,Burkholderia cenocepacia,1,2,1
861,L-Canavanine,30,Burkholderia multivorans,1,2,1
862,L-K6,151,Streptococcus mutans,1,1,1
863,L-Phenylalanine,120,Pseudoalteromonas sp.,1,1,1
864,L-Phenylalanine-D-Lysine,137,Staphylococcus aureus,1,1,1
865,L-Phenylalanine-L-Lysine,137,Staphylococcus aureus,1,1,1
866,L-Tyrosine,137,Staphylococcus aureus,1,2,1
866,L-Tyrosine,143,Staphylococcus epidermis,1,1,1
867,L-carnosine,151,Streptococcus mutans,1,1,1
867,L-carnosine,159,Streptococcus sanguis,1,1,1
868,L-cysteic acid,7,Actinomyces oris,1,1,1
868,L-cysteic acid,151,Streptococcus mutans,1,1,1
868,L-cysteic acid,159,Streptococcus sanguis,1,1,1
869,L-fucose cluster,121,Pseudomonas aeruginosa,1,1,1
870,L-ornithine hydrochloride,143,Staphylococcus epidermis,1,1,1
871,L-pipecolic acid,137,Staphylococcus aureus,1,2,1
871,L-pipecolic acid,143,Staphylococcus epidermis,1,1,1
872,L-tryptophan,21,Bacillus subtilis,1,1,1
872,L-tryptophan,121,Pseudomonas aeruginosa,1,1,1
872,L-tryptophan,129,Salmonella enterica,1,1,1
872,L-tryptophan,137,Staphylococcus aureus,1,1,1
872,L-tryptophan,173,Vibrio vulnificus,1,1,1
873,LF11-215,121,Pseudomonas aeruginosa,1,1,1
874,LF11-227,121,Pseudomonas aeruginosa,1,1,1
875,LF11-322,121,Pseudomonas aeruginosa,1,1,1
876,LF11-324,121,Pseudomonas aeruginosa,1,1,1
877,LFampin,121,Pseudomonas aeruginosa,1,1,1
878,LL-13,31,Burkholderia pseudomallei,1,1,1
879,LL-19,31,Burkholderia pseudomallei,1,1,1
880,LL-25,31,Burkholderia pseudomallei,1,1,1
881,LL-31,31,Burkholderia pseudomallei,1,1,1
882,LL-37,2,Acinetobacter baumannii,1,2,1
882,LL-37,11,Aggregatibacter actinomycetemcomitans,1,4,1
882,LL-37,31,Burkholderia pseudomallei,1,1,1
882,LL-37,32,Burkholderia thailandensis,1,1,1
882,LL-37,34,Candida albicans,1,1,1
882,LL-37,71,Francisella novicida,1,1,1
882,LL-37,121,Pseudomonas aeruginosa,1,2,3
882,LL-37,137,Staphylococcus aureus,1,2,2
882,LL-37,142,Staphylococcus epidermidis,1,1,1
883,LL13-37,121,Pseudomonas aeruginosa,1,1,1
884,LL7-37,121,Pseudomonas aeruginosa,1,1,1
885,Lactoferricin B,15,Aspergillus fumigatus,1,1,1
885,Lactoferricin B,34,Candida albicans,1,1,1
885,Lactoferricin B,72,Fusarium solani,1,1,1
886,Lamivudine,81,Hepatitis B virus F,1,1,3
886,Lamivudine,89,Human immunodeficiency virus 1,1,1,1
887,Lanthanum chloride,123,Pseudomonas fluorescens,1,1,1
888,Latamoxef,21,Bacillus subtilis,1,1,2
888,Latamoxef,67,Escherichia coli,1,1,1
889,Lemon,19,Bacillus cereus,1,1,1
889,Lemon,67,Escherichia coli,1,1,1
889,Lemon,113,Pichia anomala,1,1,1
890,Lemon oil,137,Staphylococcus aureus,1,1,1
891,Levofloxacin,75,Haemophilus influenzae,1,4,8
891,Levofloxacin,147,Stenotrophomonas maltophilia,1,1,1
892,Lfcin,121,Pseudomonas aeruginosa,1,1,1
893,Limonene,19,Bacillus cereus,1,1,1
893,Limonene,34,Candida albicans,1,2,2
893,Limonene,67,Escherichia coli,1,1,1
893,Limonene,113,Pichia anomala,1,1,1
893,Limonene,150,Streptococcus mitis,1,1,1
893,Limonene,151,Streptococcus mutans,1,1,1
893,Limonene,156,Streptococcus pyogenes,1,6,1
894,Linalool,2,Acinetobacter baumannii,1,5,1
894,Linalool,19,Bacillus cereus,1,1,1
894,Linalool,34,Candida albicans,1,1,1
894,Linalool,67,Escherichia coli,1,1,1
894,Linalool,113,Pichia anomala,1,1,1
895,Linezolid,58,Enteric bacteria and other eubacteria,1,1,7
895,Linezolid,137,Staphylococcus aureus,1,2,2
896,Lipoic acid,121,Pseudomonas aeruginosa,1,4,1
897,Listerine,151,Streptococcus mutans,1,1,1
898,Lomefloxacin,75,Haemophilus influenzae,1,4,6
899,Lopinavir,88,Human immunodeficiency virus,1,1,2
899,Lopinavir,89,Human immunodeficiency virus 1,1,1,5
900,Lorazepam,34,Candida albicans,1,2,1
901,Losartran,21,Bacillus subtilis,1,1,1
902,Luteolin,67,Escherichia coli,1,2,1
903,Lymecycline,67,Escherichia coli,1,1,3
904,Lys-a1,151,Streptococcus mutans,1,1,1
904,Lys-a1,152,Streptococcus oralis,1,1,1
904,Lys-a1,153,Streptococcus parasanguinis,1,1,1
904,Lys-a1,157,Streptococcus salivarius,1,1,1
904,Lys-a1,158,Streptococcus sanguinis,1,1,1
904,Lys-a1,160,Streptococcus sobrinus,1,1,1
905,Lysozyme,121,Pseudomonas aeruginosa,1,1,1
905,Lysozyme,137,Staphylococcus aureus,1,1,1
906,M8-33,151,Streptococcus mutans,1,1,1
906,M8-33,158,Streptococcus sanguinis,1,1,1
907,M8G2,151,Streptococcus mutans,1,1,1
907,M8G2,158,Streptococcus sanguinis,1,1,1
908,MUC7 12-mer-D,151,Streptococcus mutans,1,1,1
909,MUC7 12-mer-L,151,Streptococcus mutans,1,1,1
910,MUC7 12-mer-L4,151,Streptococcus mutans,1,1,1
911,MUC7 20-mer,151,Streptococcus mutans,1,1,1
912,Macromomycin B,170,Vibrio cholerae,1,1,1
913,Magainin-I,51,Cryptococcus neoformans,1,1,1
913,Magainin-I,64,Enterococcus faecalis,1,1,1
913,Magainin-I,99,Listeria ivanovii,1,1,1
913,Magainin-I,137,Staphylococcus aureus,1,1,1
914,Magainin-II,121,Pseudomonas aeruginosa,1,1,1
914,Magainin-II,151,Streptococcus mutans,1,1,1
915,Malabaricone C,121,Pseudomonas aeruginosa,1,1,1
916,Mefloquine,114,Plasmodium falciparum,1,1,1
917,Melittin,121,Pseudomonas aeruginosa,1,6,2
918,Melittin B,151,Streptococcus mutans,1,1,1
919,Menthol,9,Aeromonas hydrophila,1,1,1
919,Menthol,121,Pseudomonas aeruginosa,1,1,1
920,Merimepodib,156,Streptococcus pyogenes,1,1,2
921,Meropenem,40,Candida spp.,1,1,1
921,Meropenem,67,Escherichia coli,1,1,4
921,Meropenem,121,Pseudomonas aeruginosa,1,1,2
922,Meta-bromo-thiolactone,121,Pseudomonas aeruginosa,1,1,1
923,Methacycline,58,Enteric bacteria and other eubacteria,1,1,4
924,Methanol,137,Staphylococcus aureus,1,1,1
925,Methyl benzethonium chloride,34,Candida albicans,1,1,1
926,Methyl eugenol,67,Escherichia coli,1,1,1
927,Methyl gallate,64,Enterococcus faecalis,1,1,1
927,Methyl gallate,121,Pseudomonas aeruginosa,1,1,1
927,Methyl gallate,137,Staphylococcus aureus,1,1,1
927,Methyl gallate,142,Staphylococcus epidermidis,1,1,1
927,Methyl gallate,151,Streptococcus mutans,1,1,1
928,Methyl indole-7-carboxylate,121,Pseudomonas aeruginosa,1,1,1
929,Methylthiopropylamine,31,Burkholderia pseudomallei,1,1,1
930,Meticillin,137,Staphylococcus aureus,1,1,1
930,Meticillin,154,Streptococcus pneumoniae,1,3,1
931,Metronidazole,46,Clostridium pasteurianum,1,1,3
931,Metronidazole,47,Clostridium perfringens,1,1,1
931,Metronidazole,79,Helicobacter pylori,1,2,5
931,Metronidazole,115,Porphyromonas gingivalis,1,1,1
932,Mezlocillin,47,Clostridium perfringens,1,2,3
932,Mezlocillin,67,Escherichia coli,1,1,1
932,Mezlocillin,154,Streptococcus pneumoniae,1,1,3
933,Micafungin,121,Pseudomonas aeruginosa,1,16,1
934,Miconazole,34,Candida albicans,1,2,5
935,Midazolam,34,Candida albicans,1,2,1
936,Minocycline,58,Enteric bacteria and other eubacteria,1,1,2
936,Minocycline,67,Escherichia coli,1,1,1
936,Minocycline,116,Propionibacterium acnes,1,3,1
936,Minocycline,137,Staphylococcus aureus,1,1,1
937,Mitomycin C,2,Acinetobacter baumannii,1,1,1
938,Monensin sodium salt,34,Candida albicans,1,1,1
939,Moxifloxacin,34,Candida albicans,1,1,1
939,Moxifloxacin,75,Haemophilus influenzae,1,4,8
939,Moxifloxacin,106,Mycobacterium avium,1,5,2
939,Moxifloxacin,147,Stenotrophomonas maltophilia,1,1,1
940,Mucobromic acid,21,Bacillus subtilis,1,1,1
941,Mucochloric acid,21,Bacillus subtilis,1,1,1
942,Mustard oil,137,Staphylococcus aureus,1,1,1
943,Myricetin,137,Staphylococcus aureus,1,2,1
944,Myricitrin,137,Staphylococcus aureus,1,1,1
945,Myristic acid,67,Escherichia coli,1,1,1
945,Myristic acid,95,Klebsiella pneumoniae,1,1,1
945,Myristic acid,117,Proteus mirabilis,1,1,1
945,Myristic acid,118,Proteus vulgaris,1,1,1
945,Myristic acid,121,Pseudomonas aeruginosa,1,1,1
945,Myristic acid,132,Serratia marcescens,1,1,1
945,Myristic acid,170,Vibrio cholerae,1,1,1
946,Myristoyl-DL-carnitine,121,Pseudomonas aeruginosa,1,1,1
947,Myrrh oil,137,Staphylococcus aureus,1,1,1
948,Myxinidin,100,Listeria monocytogenes,1,1,1
948,Myxinidin,121,Pseudomonas aeruginosa,1,1,1
948,Myxinidin,137,Staphylococcus aureus,1,1,1
949,Myxinidin1,100,Listeria monocytogenes,1,1,1
949,Myxinidin1,121,Pseudomonas aeruginosa,1,1,1
949,Myxinidin1,137,Staphylococcus aureus,1,1,1
950,Myxinidin2,100,Listeria monocytogenes,1,1,1
950,Myxinidin2,121,Pseudomonas aeruginosa,1,1,1
950,Myxinidin2,137,Staphylococcus aureus,1,1,1
951,Myxinidin3,100,Listeria monocytogenes,1,1,1
951,Myxinidin3,121,Pseudomonas aeruginosa,1,1,1
951,Myxinidin3,137,Staphylococcus aureus,1,1,1
952,N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,64,Enterococcus faecalis,1,1,1
952,N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,121,Pseudomonas aeruginosa,1,1,1
952,N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,137,Staphylococcus aureus,1,1,1
952,N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,142,Staphylococcus epidermidis,1,1,1
952,N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,151,Streptococcus mutans,1,1,1
953,N -(4-trifluoromethyl-benzylidene)benzohydrazide,64,Enterococcus faecalis,1,1,1
953,N -(4-trifluoromethyl-benzylidene)benzohydrazide,121,Pseudomonas aeruginosa,1,1,1
953,N -(4-trifluoromethyl-benzylidene)benzohydrazide,137,Staphylococcus aureus,1,1,1
953,N -(4-trifluoromethyl-benzylidene)benzohydrazide,142,Staphylococcus epidermidis,1,1,1
953,N -(4-trifluoromethyl-benzylidene)benzohydrazide,151,Streptococcus mutans,1,1,1
954,N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,64,Enterococcus faecalis,1,1,1
954,N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,121,Pseudomonas aeruginosa,1,1,1
954,N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,137,Staphylococcus aureus,1,1,1
954,N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,142,Staphylococcus epidermidis,1,1,1
954,N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,151,Streptococcus mutans,1,1,1
955,N -(pyridin-3-yl-methylene)benzohydrazide,64,Enterococcus faecalis,1,1,1
955,N -(pyridin-3-yl-methylene)benzohydrazide,121,Pseudomonas aeruginosa,1,1,1
955,N -(pyridin-3-yl-methylene)benzohydrazide,137,Staphylococcus aureus,1,1,1
955,N -(pyridin-3-yl-methylene)benzohydrazide,142,Staphylococcus epidermidis,1,1,1
955,N -(pyridin-3-yl-methylene)benzohydrazide,151,Streptococcus mutans,1,1,1
956,N -[(3-chloro-isoquinolin-4-yl)methylene] benzohydrazide,151,Streptococcus mutans,1,1,1
957,"N 3-(2-thienylcarbonyl)-4-bromo-1,5-dimethyl-1H-pyrazole-3-carbohydrazide",28,Burkholderia cenocepacia,1,2,1
957,"N 3-(2-thienylcarbonyl)-4-bromo-1,5-dimethyl-1H-pyrazole-3-carbohydrazide",30,Burkholderia multivorans,1,2,1
958,"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",2,Acinetobacter baumannii,1,1,1
958,"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",121,Pseudomonas aeruginosa,1,1,1
959,"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butyramide",121,Pseudomonas aeruginosa,1,1,1
960,"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",121,Pseudomonas aeruginosa,1,1,1
961,"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)hexanamide",121,Pseudomonas aeruginosa,1,1,1
962,"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",121,Pseudomonas aeruginosa,1,1,1
963,"N-(1,3-Thiazol-2-yl)butanamide",121,Pseudomonas aeruginosa,1,1,1
964,"N-(1,3-benzothiazol-2-yl)butanamide",121,Pseudomonas aeruginosa,1,1,1
965,N-(2-Pyridinyl)butanamide,121,Pseudomonas aeruginosa,1,1,1
966,N-(2-Pyrimidinyl)butanamide,121,Pseudomonas aeruginosa,1,1,1
967,N-(2-oxothiolan-3-yl)butanamide,121,Pseudomonas aeruginosa,1,1,1
968,"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",121,Pseudomonas aeruginosa,1,1,1
969,N-(4-Bromobenzylidene)benzohydrazide,64,Enterococcus faecalis,1,1,1
969,N-(4-Bromobenzylidene)benzohydrazide,121,Pseudomonas aeruginosa,1,1,1
969,N-(4-Bromobenzylidene)benzohydrazide,137,Staphylococcus aureus,1,1,1
969,N-(4-Bromobenzylidene)benzohydrazide,142,Staphylococcus epidermidis,1,1,1
969,N-(4-Bromobenzylidene)benzohydrazide,151,Streptococcus mutans,1,1,1
970,N-(4-Hydroxyphenyl)butanamide,121,Pseudomonas aeruginosa,1,1,1
971,N-(4-Morpholinyl)butanamide,121,Pseudomonas aeruginosa,1,1,1
972,N-(4-Pyridinyl)butanamide,121,Pseudomonas aeruginosa,1,1,1
973,N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,115,Porphyromonas gingivalis,1,1,1
974,"N-(5-Methyl-1,2-oxazol-3-yl)butanamide",121,Pseudomonas aeruginosa,1,1,1
975,"N-(6-tert-butyl-2,3-dihydro- 2-methylpyridazin-4-yl)-5-chlorothiophene-2-carbohydrazide",28,Burkholderia cenocepacia,1,2,1
975,"N-(6-tert-butyl-2,3-dihydro- 2-methylpyridazin-4-yl)-5-chlorothiophene-2-carbohydrazide",30,Burkholderia multivorans,1,2,1
976,N-(pyrrolidin-3-yl)dodecanamide,115,Porphyromonas gingivalis,1,1,1
977,N-Acetylcysteine,48,Coagulase- negative staphylococci,1,8,1
977,N-Acetylcysteine,49,Corynebacterium ammoniagenes,1,1,1
977,N-Acetylcysteine,108,Mycobacterium smegmatis,1,1,1
977,N-Acetylcysteine,116,Propionibacterium acnes,1,1,1
977,N-Acetylcysteine,137,Staphylococcus aureus,1,2,1
977,N-Acetylcysteine,156,Streptococcus pyogenes,1,1,1
978,N-Decanoyl cyclopentylamide,121,Pseudomonas aeruginosa,1,1,1
979,N-Ethylacetanilide,121,Pseudomonas aeruginosa,1,1,1
980,N-Nonanoyl-cyclopentylamide,132,Serratia marcescens,1,1,1
981,N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,64,Enterococcus faecalis,1,1,1
981,N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,121,Pseudomonas aeruginosa,1,1,1
981,N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,137,Staphylococcus aureus,1,1,1
981,N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,142,Staphylococcus epidermidis,1,1,1
982,N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,168,Vibrio anguillarum,1,1,1
982,N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,169,Vibrio campbellii,1,1,1
982,N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,173,Vibrio vulnificus,1,1,1
983,N-decanoyl-L- homoserine benzyl ester,121,Pseudomonas aeruginosa,1,1,1
984,"N1-(7-chloroquinolin-4-yl)dodecane-1,12-diamine",121,Pseudomonas aeruginosa,1,1,1
984,"N1-(7-chloroquinolin-4-yl)dodecane-1,12-diamine",132,Serratia marcescens,1,1,1
985,"N1-(7-chloroquinolin-4-yl)ethane-1,2-diamine",132,Serratia marcescens,1,1,1
986,"N1-(7-chloroquinolin-4-yl)octane-1,8-diamine",121,Pseudomonas aeruginosa,1,1,1
986,"N1-(7-chloroquinolin-4-yl)octane-1,8-diamine",132,Serratia marcescens,1,1,1
987,"N1-[7-(trifluoromethyl)quinolin-4-yl]dodecane-1,12-diamine",121,Pseudomonas aeruginosa,1,1,1
987,"N1-[7-(trifluoromethyl)quinolin-4-yl]dodecane-1,12-diamine",132,Serratia marcescens,1,1,1
988,"N1-[7-(trifluoromethyl)quinolin-4-yl]ethane-1,2-diamine",132,Serratia marcescens,1,1,1
989,"N1-[7-(trifluoromethyl)quinolin-4-yl]octane-1,8-diamine",132,Serratia marcescens,1,1,1
990,NA-CATH,32,Burkholderia thailandensis,1,1,1
990,NA-CATH,137,Staphylococcus aureus,1,1,1
991,NA-CATH-ATRA1-ATRA1,137,Staphylococcus aureus,1,1,1
992,NA10,34,Candida albicans,1,1,1
993,NA12,34,Candida albicans,1,1,1
994,NA8,34,Candida albicans,1,1,1
995,NA8H,34,Candida albicans,1,1,1
996,NRC-16,121,Pseudomonas aeruginosa,1,5,1
997,Na-Benzoate,137,Staphylococcus aureus,1,1,1
998,Na-Propionate,137,Staphylococcus aureus,1,1,1
999,Na-Pyrosulfite,67,Escherichia coli,1,1,1
999,Na-Pyrosulfite,151,Streptococcus mutans,1,1,1
1000,NaCl,33,Campylobacter jejuni,1,1,1
1001,Nafcillin,154,Streptococcus pneumoniae,1,3,1
1002,Naringenin,67,Escherichia coli,1,1,1
1002,Naringenin,121,Pseudomonas aeruginosa,1,1,1
1002,Naringenin,171,Vibrio harveyi,1,1,1
1003,Naringin,67,Escherichia coli,1,1,1
1003,Naringin,171,Vibrio harveyi,1,1,1
1003,Naringin,174,Yersinia enterocolitica,1,1,1
1004,Nelfinavir,88,Human immunodeficiency virus,1,1,8
1005,Neoeriocitrin,67,Escherichia coli,1,1,1
1005,Neoeriocitrin,171,Vibrio harveyi,1,1,1
1006,Neohesperidin,67,Escherichia coli,1,1,1
1006,Neohesperidin,171,Vibrio harveyi,1,1,1
1006,Neohesperidin,174,Yersinia enterocolitica,1,1,1
1007,Neomycin,58,Enteric bacteria and other eubacteria,1,1,5
1007,Neomycin,67,Escherichia coli,1,1,4
1008,Nerolidol,34,Candida albicans,1,1,1
1009,Netilmicin,58,Enteric bacteria and other eubacteria,1,1,3
1009,Netilmicin,67,Escherichia coli,1,1,2
1010,Nevirapine,89,Human immunodeficiency virus 1,1,1,5
1011,Niacinamide,121,Pseudomonas aeruginosa,1,5,2
1012,Niclosamide,121,Pseudomonas aeruginosa,1,1,1
1013,Nisin,100,Listeria monocytogenes,1,1,1
1013,Nisin,121,Pseudomonas aeruginosa,1,1,1
1013,Nisin,137,Staphylococcus aureus,1,3,3
1013,Nisin,142,Staphylococcus epidermidis,1,1,1
1014,Nitazoxanide,53,Desulfovibrio africanus,1,1,2
1015,Nitrofural,67,Escherichia coli,1,1,3
1016,Nitrofurantoin,67,Escherichia coli,1,1,6
1017,Nobiletin,67,Escherichia coli,1,1,1
1017,Nobiletin,171,Vibrio harveyi,1,1,1
1018,Nodakenetin,121,Pseudomonas aeruginosa,1,1,1
1018,Nodakenetin,147,Stenotrophomonas maltophilia,1,1,1
1019,Norbgugaine 12,121,Pseudomonas aeruginosa,1,1,1
1020,Norfloxacin,147,Stenotrophomonas maltophilia,1,1,1
1021,Norgestimate,137,Staphylococcus aureus,1,8,1
1021,Norgestimate,142,Staphylococcus epidermidis,1,2,1
1022,Norpinguisone,121,Pseudomonas aeruginosa,1,1,1
1023,Norspermidine,2,Acinetobacter baumannii,1,1,1
1023,Norspermidine,21,Bacillus subtilis,1,1,1
1023,Norspermidine,67,Escherichia coli,1,1,1
1023,Norspermidine,95,Klebsiella pneumoniae,1,1,1
1023,Norspermidine,121,Pseudomonas aeruginosa,1,22,3
1023,Norspermidine,137,Staphylococcus aureus,1,1,1
1023,Norspermidine,151,Streptococcus mutans,1,1,1
1024,Novobiocin,137,Staphylococcus aureus,1,1,3
1025,Nystatin,34,Candida albicans,1,2,2
1026,"O-(2,6-Dichlorobenzyl)-D-tyrosine",137,Staphylococcus aureus,1,1,1
1026,"O-(2,6-Dichlorobenzyl)-D-tyrosine",143,Staphylococcus epidermis,1,1,1
1027,O-LF11-215,121,Pseudomonas aeruginosa,1,1,1
1028,O-LF11-227,121,Pseudomonas aeruginosa,1,1,1
1029,O-Methyl-D-tyrosine,137,Staphylococcus aureus,1,1,1
1029,O-Methyl-D-tyrosine,143,Staphylococcus epidermis,1,1,1
1030,OHC10HL,31,Burkholderia pseudomallei,1,2,1
1031,OHC8HL,31,Burkholderia pseudomallei,1,2,1
1032,OSIP108,34,Candida albicans,1,7,1
1032,OSIP108,35,Candida dubliniensis,1,1,1
