Drug,Microbe,Label,Drug_ID,Microbe_ID
"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Human respiratory syncytial virus B,0,249,94
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,272,141
Methylthiopropylamine,Pantoea agglomerans,0,935,116
Pivampicillin,Staphlococcus aureus,0,1104,140
Kanamycin,Enteric bacteria and other eubacteria,1,858,59
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Pseudomonas aeruginosa,1,131,125
hLF1-11,Candida albicans,1,1367,34
Octadecyl gallate,Proteus mirabilis,0,1041,121
Pefloxacin,Haemophilus influenzae,1,1070,78
1-{2-[(E)-2-(4-chlorophenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,139,141
3-Chloro-5-[(2-chloroethoxy)]-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Bacillus subtilis,1,280,21
NA8H,Vibrio parahaemolyticus,0,1002,177
Uracil,Human herpesvirus 1 ,1,1301,87
Fluconazole,Candida albicans,1,743,34
Tipranavir,Human immunodeficiency virus 1,1,1276,92
alpha-tocopherol,Staphylococcus aureus,1,1343,141
Yohimbine hydrochloride,Candida albicans,1,1323,34
Fleroxacin,Haemophilus influenzae,1,740,78
Danthron,Enterobacter cloacae,0,655,63
Pyrimethamine,Plasmodium falciparum,1,1123,118
Holothuroidin 2,Staphylococcus aureus,1,807,141
Vancomycin,Staphylococcus aureus,1,1307,141
(2E)-N-[3-(1H-imidazol-1-yl)propyl]-3-phenylprop-2-enamide,Eggerthella lenta,0,39,57
Dodecyl beta-maltoside,Micrococcus luteus,0,690,108
(Z)-5-(chloromethylene) furan-2(5H)-one,Fusarium solani,0,109,75
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(2-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Influenza A virus ,0,307,95
2-Chloro-DL-Phenylalanine,Staphylococcus epidermis,1,216,147
Cefpiramide,Staphylococcus aureus,1,557,141
Dezocine,Haemophilus influenzae,1,666,78
meta-toluidine,Bacteroides fragilis,0,1372,24
(Z)-4-bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone,Escherichia coli ,0,104,70
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,21,155
Pentamethoxyflavone,Burkholderia cepacia,0,1083,29
Coumarin,Eggerthella lenta,0,616,57
"1,3-dim-tolyurea",Actinoplanes missouriensis,0,116,8
D-2-Methylphenylalanine,Staphylococcus saprophyticus,0,627,150
Aciclovir,Human herpesvirus 1 ,1,420,87
Nitrofurantoin ,Bacillus cereus,0,1024,19
Tyrphostin AG1478,Escherichia coli ,0,1297,70
Aloe Vera Gel,Actinobacillus actinomycetemcomitans,1,427,6
Gossypetin hexamethyl ether,Citrobacter freundii,0,787,43
"4-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)aniline",Bacillus anthracis,0,314,18
Cefadroxil,Streptococcus pneumoniae,1,538,158
(2R)-2-amino-3-[(4-chlorophenyl)methanesulfinyl]propanoic acid,Pseudomonas chlororaphis,0,45,126
Ganciclovir,Human herpesvirus 1 ,1,774,87
1010cys,Pseudomonas aeruginosa,1,146,125
3beta-Hydroxyolean-12-en-28-al 3-p-coumarate,Candida guiliermondi,0,309,37
Colistin,Mycobacterium tuberculosis,1,610,113
LF11-324,Staphylococcus epidermis,0,882,147
(2S)-2-amino-3-(tert-butylsulfanyl)propanoic acid,Staphylococcus aureus,1,54,141
n-Hexane,Achromobacter xylosoxidans,0,1374,1
S-(2-thiazoyl)-L-cysteine,Lysinibacillus sphaericus,0,1165,106
4-Ethylcatechol,Human immunodeficiency virus 1,0,326,92
den-SB056-1,Streptococcus mitis,0,1362,154
Ceftazidime hydrate,Burkholderia cenocepacia,1,561,28
Rufloxacin,Bacteroides uniformis,0,1161,25
"1-(2,4-dichlorophenyl)-2-(1H-imidazol-1-yl)ethyl (2E)-3-phenylprop-2-enoate",Acinetobacter oleiovorans,0,119,4
Zanamivir,Influenza A virus ,1,1325,95
(RW)4-NH2,Staphylococcus aureus,0,97,141
Fluspiriline,Bacteroides fragilis,0,745,24
Kanamycin,Escherichia coli,1,858,69
Nobiletin,Escherichia coli,1,1025,69
Rilpivirine,Human immunodeficiency virus 1,1,1156,92
Nafcillin,Streptococcus pneumoniae,1,1008,158
Moxifloxacin,Haemophilus influenzae,1,945,78
2-amino-3-(4-methylbenzenesulfinyl)propanoic acid,Enterococcus faecalis,0,228,66
"2-(4-Fluorophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Pseudomonas aeruginosa,1,205,125
Esculetin,Burkholderia multivorans,1,715,30
Sulfaphenazole,Schistosoma,0,1234,134
Nafcillin,Streptococcus pneumoniae,1,1008,158
2-amino-3-(3-nitrophenyl)propanoic acid,Staphylococcus epidermis,1,227,147
KT2,Dengue Virus Type 2,0,856,53
(2E)-N-[3-(1H-indol-3-yl)propyl]-3-phenylprop-2-enamide,Hafnia paralvei,0,40,80
Pentamethoxyflavone,Streptococcus epidermidis,0,1083,152
Hesperidin,Pseudomonas libaniensis,0,799,129
"(2E)-N -(2 -hydroxy-5 -bromo-benzilidene)-3,4,5-trimethoxybenzohydrazide",Bacillus anthracis,0,37,18
Emodin,Stenotrophomonas maltophilia,1,700,151
cat-AGE-RK2,Bacteroides eggerthii,0,1351,23
Cefixime,Haemophilus influenzae,1,547,78
Norgestimate,Influenza A virus ,0,1029,95
D-Proline,Bacteroides,0,640,22
Micafungin,Pseudomonas aeruginosa,1,939,125
Ertapenem,Haemophilus influenzae,1,711,78
Amoxicillin,Clostridium perfringens ,1,435,48
Demeclocycline,Escherichia coli,1,663,69
Furanone-2,Staphylococcus caprae,0,755,143
Bacampicillin,Providencia stuartii,0,465,123
Anidulafungin,Aspergillus niger,1,439,16
Erythromycin,Enteric bacteria and other eubacteria ,1,713,60
"(2E)-5-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]-3-formylpent-2-enoic acid",Staphylococcus cohnii,0,36,145
para-anisidine,Pseudomonas aeruginosa,1,1382,125
Penciclovir,Human herpesvirus 1 ,1,1073,87
Enoxacin,Haemophilus influenzae,1,704,78
Norspermidine,Pseudomonas aeruginosa,1,1031,125
Fleroxacin,Haemophilus influenzae,1,740,78
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(4-methoxyphenyl)-1,3,4-oxadiazole",Hepatitis C Virus ,0,193,85
(2R)-2-amino-3-[(4-methylphenyl)methanesulfinyl]propanoic acid,Streptococcus sanguis,1,46,163
"(5Z)-2-(1,1-dichlorobut-3-yn-1-yl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Mycobacterium leprae,0,83,111
Benzyl decyl beta-maltoside,Stenotrophomonas maltophilia,0,480,151
Furanone-2,Salmonella enterica,1,755,133
3-Chlorotyrosine,Salmonella Typhi,0,281,132
Gallocatechin gallate,Cryptococcus neoformans,0,773,52
"13-(2-chloro-6-methylquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida albicans,1,152,34
Tyrphostin AG1478,Staphylococcus chromogenes,0,1297,144
1010cys,Clostridium pasteurianum,0,146,46
Melittin B,Streptococcus mutans,1,924,155
Indolicidin,Vibrio cholerae,0,833,175
Floxacillin ,Human immunodeficiency virus 1,0,741,92
Pefloxacin,Haemophilus influenzae,1,1070,78
2-amino-3-(3-nitrophenyl)propanoic acid,Staphylococcus chromogenes,0,227,144
Ssp (A4K-A11K),Escherichia coli,0,1212,69
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Staphylococcus aureus,1,81,141
para-Benzoquinone,Burkholderia cenocepacia,1,1381,28
Gatifloxacin,Shigella flexneri,0,776,138
RI-19,Staphylococcus chromogenes,0,1137,144
Cefmetazole,Cryptococcus neoformans,0,549,52
NaCl,Streptococcus oralis,0,1007,156
Ciprofloxacin lactate,Escherichia coli,1,591,69
Hepcidin 20,Sphingomonas sp. Ibu-2,0,795,139
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Staphylococcus aureus,1,144,141
Saquinavir,Human immunodeficiency virus,1,1183,91
2-amino-3-(3-chlorophenyl)propanoic acid,Staphylococcus aureus,1,226,141
Clindamycin,Enterobacter cloacae,0,599,63
Ofloxacin,Haemophilus influenzae,1,1044,78
Coprinuslactone,Mycobacterium avium,0,615,110
"3,5-Diiodotyrosine",Bacillus anthracis,0,257,18
Flucloxacillin,Clostridium perfringens ,1,742,48
3-hexyl-4-bromo-5-methylene-2(5H)-furanone,Vibrio parahaemolyticus,0,298,177
2-methoxy-cinnamaldehyde,Vibrio vulnificus,1,242,178
Posaconazole,Candida albicans,1,1111,34
"2-((3,4-dichlorophenyl)sulfonyl)-4-(1H-tetrazol-1-yl)pyrimidine",Hepatitis C Virus ,0,179,85
Cefoxitin,Escherichia coli,1,556,69
Clove oil,Pseudomonas aeruginosa,1,605,125
NRC-16,Pseudomonas aeruginosa,1,1003,125
Ampicillin,Streptococcus pneumoniae,1,437,158
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(2-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Human parainfluenza virus type 2,0,307,93
Cefalotin,Streptomyces sp. ,1,540,167
Cerulenin,Escherichia coli,1,568,69
Phloretin,Klebsiella planticola,0,1094,98
Tigecycline,Pseudomonas putida,0,1272,130
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecalis,1,270,66
13-methyltetradecanoic acid,Streptococcus pneumoniae serotype 4,0,157,159
Clarithromycin,Shigella flexneri,1,595,138
Benzalacetone,Streptococcus sanguinis,0,471,162
Ssp (A4K-A11K),Aeromonas hydrophila,0,1212,9
Capreomycin,Clostridium bacilli,0,521,44
Hesperidin,Human immunodeficiency virus,0,799,91
(2-{[(2-phenylethyl)sulfanyl]sulfinyl}ethyl)benzene,Streptococcus mutans,1,15,155
Metronidazole,Helicobacter pylori ,1,937,82
Lomefloxacin,Bacillus cereus,0,904,19
Yohimbine hydrochloride,Morganella morganii,0,1323,109
Teichoplanin,Proteus mirabilis,0,1250,121
3-(1-Naphthyl)-D-Alanine,Staphylococcus aureus,1,261,141
Nafcillin,Streptococcus pneumoniae,1,1008,158
5-Fluorouracil,Micrococcus luteus,0,380,108
lin-SB056-1,Pseudomonas aeruginosa,1,1371,125
N-Decanoyl cyclopentylamide,Pantoea agglomerans,0,985,116
"4-Phenyl-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butanamide",Streptococcus oralis,0,340,156
Moxifloxacin,Haemophilus influenzae,1,945,78
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(pyridin-4-yl)-1,3,4-oxadiazole",Staphylococcus aureus,1,197,141
"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",Serratia liquefaciens,0,1292,135
P60.4Ac,Eubacterium ramulus,0,1059,72
1-{4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Escherichia coli,1,143,69
Chlorhexidine,Streptococcus mutans,1,575,155
Nafcillin,Streptococcus pneumoniae,1,1008,158
Sulfamethoxazole,Dihydropteroate synthase type-1,0,1231,55
Ofloxacin,Haemophilus influenzae,1,1044,78
Phenoxymethylpenicillin,Clostridium perfringens ,1,1091,48
L-Phenylalanine-L-Lysine,Staphylococcus aureus,1,871,141
Carabrone,Hepatitis B virus D,0,523,83
Peptide 1037,Pseudomonas aeruginosa,1,1087,125
Silver Ion,Bacteroides,0,1192,22
Hamamelitannin,Staphylococcus aureus,1,794,141
4-Acetamido-D-phenylalanine,Staphylococcus aureus,1,317,141
Clioquinol,Candida parapsilosis,0,601,39
"N1-(7-chloroquinolin-4-yl)dodecane-1,12-diamine",Serratia marcescens,1,991,136
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,270,146
Penicillin G,Pseudomonas aeruginosa,0,1081,125
Furanone C-30,Pseudomonas aeruginosa,1,753,125
Netilmicin,Enteric bacteria and other eubacteria,1,1016,59
LL-37,Staphylococcus aureus,1,888,141
p-Coumaric acid,Providencia stuartii,0,1379,123
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Klebsiella variicola,0,370,100
Indole-7-carboxylic acid,Aggregatibacter actinomycetemcomitans,0,832,11
D-Leucine,Staphylococcus epidermis,1,637,147
1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,141,141
Oseltamivir,Influenza A virus ,1,1051,95
Sodium ascorbate,Human parainfluenza virus type 2,0,1208,93
Hydnocarpin D,Listeria ivanovii,0,810,103
Lomefloxacin,Aggregatibacter actinomycetemcomitans,0,904,11
Bacitracin,Marinobacter hydrocarbonoclasticus,0,466,107
Carabrol,Porphyromonas gingivalis,0,522,119
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Thermus thermophilus ,0,144,169
2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,240,71
Zinc sulfate,Kocuria rhizophila,1,1332,101
4-(Aminomethyl)-D-phenylalanine,Staphylococcus chromogenes,0,315,144
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
Sm6(L3)2C,Pichia anomala,0,1206,117
epsilon-Polylysine,Streptococcus epidermidis,0,1364,152
D-glutamine,Streptococcus mutans,0,644,155
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Candida krusei,0,184,38
Fleroxacin,Haemophilus influenzae,1,740,78
digoxin,Shigella flexneri,0,1363,138
Dirithromycin,Enteric bacteria and other eubacteria,1,686,59
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,273,146
Ertapenem,Haemophilus influenzae,1,711,78
"(1R,2S,7R,3E,11E)-2,18-diacetoxycembra-3,8(19),11,15(17)-tetraen-7-ol",Human immunodeficiency virus 1,0,5,92
D-Aspartate,Helicobacter pylori ,0,631,82
D-Proline,Hepatitis C virus,0,640,86
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,273,146
Rosoxacin,Escherichia coli,1,1160,69
Nelfinavir,Human immunodeficiency virus,1,1011,91
Netilmicin,Candida guiliermondi,0,1016,37
Elliptophenone A,Human immunodeficiency virus 1,0,699,92
Fluconazole,Candida albicans,1,743,34
Abacavir,Human immunodeficiency virus 1,1,416,92
Enoxacin,Haemophilus influenzae,1,704,78
5-Bromoindole,Clostridium bacilli,0,376,44
Cathelicidin,Aquifex aeolicus,0,533,13
Coumarin,Vibrio anguillarum,1,616,173
Myricetin,Staphylococcus aureus,1,950,141
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(2-naphthyl)-2-propen-1-one,Staphylococcus aureus,1,30,141
Wheat bran,Staphylococcus aureus,1,1321,141
Carvacrol,Pseudomonas aeruginosa,1,529,125
(2R)-2-amino-5-(1-nitrocarbamimidamido)pentanoic acid,Staphylococcus epidermis,1,49,147
Amoxicillin,Listeria monocytogenes,1,435,104
"(2R)-2-amino-3-(2,3-dihydro-1H-inden-2-yl)propanoic acid",Influenza B virus,0,41,96
Trimethoprim-sulfamethoxazole,Dihydropteroate synthase type-1,0,1288,55
Rosmarinic acid,Escherichia coli,0,1159,69
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecalis,1,272,66
KT2,Staphlococcus aureus,0,856,140
Melittin B,Lactobacillus fermenti,0,924,102
GW 5074,Pseudomonas putida,0,767,130
NA8,Actinoplanes missouriensis,0,1001,8
"3-(2-Furylmethyl)-2-{[(5-hydroxy-1H-pyrazol-3-yl)methyl]sulfanyl}-3,5,6,7-tetrahydro-4H-cyclopenta[4,5]thieno[2,3-d]pyrimidin-4-one",Salmonella Typhi,1,263,132
3-(2-Pyridinyl)alanine,Staphylococcus aureus,1,266,141
4-Ethylguaiacol,Human herpesvirus 4,0,327,89
Cefotiam,Acinetobacter oleiovorans,0,555,4
5- hydroxyethyl-3-tetradecanoyltetramic acid,Candida albicans,0,366,34
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Hepatitis B virus D,0,369,83
N -(pyridin-3-yl-methylene)benzohydrazide,Staphylococcus aureus,1,962,141
Piperacillin-Tazobactam,Mycobacterium tuberculosis,0,1103,113
Kojic acid,Marinobacter hydrocarbonoclasticus,0,861,107
Indole-7-carboxylic acid,Obesumbacterium proteus,0,832,115
Dezocine,Haemophilus influenzae,1,666,78
"(2R)-2-amino-3-(2,3-dihydro-1H-inden-2-yl)propanoic acid",Staphylococcus epidermis,1,41,147
Chlorhexidine acetate,Staphylococcus caprae,0,576,143
Floxacillin ,Bacteroides fragilis,0,741,24
MUC7 12-mer-L4,Listeria ivanovii,0,916,103
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Staphylococcus aureus,1,198,141
Ciprofloxacin,Pseudomonas aeruginosa,1,590,125
Ritonavir,Human immunodeficiency virus,1,1158,91
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Chromobacterium violaceum,0,959,42
Monensin sodium salt,Listeria monocytogenes serotype 4a,0,944,105
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Porphyromonas gingivalis,0,967,119
Toremifene,Candida albicans,1,1282,34
beta-sitosterol glucoside,Escherichia coli,1,1349,69
Na-Pyrosulfite,Streptococcus mutans,1,1006,155
Tet-20,Influenza A virus ,0,1260,95
Hypericin,Chromobacterium violaceum,0,812,42
4-Cyanophenylalanine,Staphylococcus aureus,1,325,141
Besifloxacin,Haemophilus influenzae,1,483,78
Ketoconazole,Candida albicans,1,860,34
Colistin sodium methanesulfonate,Escherichia coli,1,611,69
nimesulide,Cryptococcus neoformans,1,1376,52
Chrysin,Staphylococcus epidermis,0,580,147
Ciprofloxacin,Haemophilus influenzae,1,590,78
Clary sage,Serratia marcescens,0,596,136
1-mesityl-3(4-nitrophenyl)urea,Streptococcus mutans,1,136,155
Doxycycline,Enteric bacteria and other eubacteria,1,693,59
"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",Chromobacterium violaceum,0,332,42
Myxinidin3,Vibrio anguillarum,0,958,173
3-hexyl-5-bromomethylene-2(5H)-furanone,Serratia liquefaciens,0,299,135
(2E)-1-(3 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,Enterobacteria phage T4,0,27,65
Fluconazole,Lysinibacillus sphaericus,0,743,106
Aloe Vera Gel,Streptococcus parasanguinis,0,427,157
Kaempherol,Vibrio harveyi,1,857,176
Furanone F202,Escherichia coli,1,754,69
D-Tyrosine,Staphylococcus epidermis,1,642,147
Sodium sulfate,Human parainfluenza virus type 2,0,1209,93
2-(Trifluoromethyl)-D-phenylalanine,Staphylococcus aureus,1,212,141
"(2E)-1-(1,3-benzodioxol-5-yl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Enterococcus faecalis,1,17,66
Sucrose,Lysinibacillus sphaericus,0,1219,106
Diazepam,Bacillus subtilis,0,670,21
Dalbavancin,Geobacillus kaustophilus,0,653,77
Cefotaxime,Streptococcus pneumoniae,1,553,158
Norgestimate,Bacillus cereus,0,1029,19
p-nitrophenyl glycerol,Burkholderia cenocepacia,0,1380,28
Cycloserine ,Corynebacterium ammoniagenes,0,624,50
"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Streptococcus salivarius,0,249,161
Spermine,Human herpesvirus 3,0,1211,88
"13-(2-chloro-7-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Neisseria gonorrhoeae,0,153,114
D-Tyrosine,Staphylococcus aureus,1,642,141
3-(2-Naphthyl)alanine,Pseudomonas japonica,0,265,128
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecium,1,270,67
4-Chlorochalcone,Staphylococcus caprae,0,324,143
Benzocaine,Schistosoma,0,477,134
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Listeria monocytogenes serotype 4a,0,200,105
(2E)-N-[3-(1H-indol-3-yl)propyl]-3-phenylprop-2-enamide,Streptococcus mitis,0,40,154
6-MO-LF11-322,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,396,71
Sulfacytine,Influenza B virus ,0,1223,97
1-mesityl-3(4-nitrophenyl)urea,Schistosoma,0,136,134
Fosfomycin,Klebsiella pneumoniae,0,748,99
ZnO nanoparticles,Pseudomonas aeruginosa,1,1333,125
D-glutamine,Plasmodium falciparum,0,644,118
Rimantadine,Influenza A virus ,1,1157,95
Anthranilate,Vibrio parahaemolyticus,0,442,177
Zinc,Streptococcus pyogenes,0,1328,160
VSL2,Vibrio cholerae,0,1306,175
4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,Listeria monocytogenes serotype 4a,0,341,105
"O-(2,6-Dichlorobenzyl)-D-tyrosine",Enterococcus faecium,0,1034,67
Norbgugaine 12,Firmicutes,0,1027,73
2- geranyloxy-1-(2-methylbutanoyl)phloroglucinol,Staphylococcus aureus,1,178,141
Clarithromycin,Pseudomonas japonica,0,595,128
Moxifloxacin,Candida dubliniensis,0,945,35
Cefoxitin,Listeria monocytogenes,1,556,104
3-Carbamoylphenylalanine,Proteus mirabilis,0,279,121
Lys-a1,Pichia anomala,0,910,117
Methanol,Streptococcus sanguis,0,930,163
Hexameric peptide,Escherichia coli,1,802,69
Rimantadine,Influenza A virus ,1,1157,95
"5-Bromo-1-(2-chloroacetyl)indoline-2,3-dione",Acinetobacter oleiovorans,0,375,4
O-LF11-227,Arthrobacter sp. ,0,1036,14
Isoliquiritigenin,Marinobacter hydrocarbonoclasticus,0,841,107
Yohimbine hydrochloride,Staphylococcus capitis,0,1323,142
Tet-213,Aggregatibacter actinomycetemcomitans,0,1261,11
lin-SB056,Candida parapsilosis,0,1370,39
"N-(5-Methyl-1,2-oxazol-3-yl)butanamide",Bacillus anthracis,0,981,18
Kaempherol,Vibrio campbellii,0,857,174
Ceftazidime,Pseudomonas aeruginosa,1,560,125
Chlorhexidine acetate,Proteus mirabilis,0,576,121
Raspberry KAS 434,Obesumbacterium proteus,1,1145,115
Methanol,Achromobacter sp.,0,930,0
"Phenol,2,4-bis(1,1-dimethylethyl)",Staphylococcus caprae,0,1090,143
Tobramycin,Pseudomonas aeruginosa,1,1279,125
(RW)3-NH2,Bacteroides vulgatus,0,96,26
Hexyl gallate,Staphylococcus aureus,1,803,141
den-SB056,Listeria monocytogenes,0,1361,104
Furanone C-30,Pseudomonas aeruginosa,1,753,125
Cefotaxime,Listeria monocytogenes,1,553,104
epsilon-viniferin,Streptococcus gordonii,0,1365,153
OHC10HL,Streptococcus gordonii,0,1038,153
2-(5-Chloro-2-(2-chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl)acetamide,Aspergillus niger,0,210,16
(2R)-2-amino-3-(2-phenylethanesulfinyl)propanoic acid,Streptococcus mutans,1,42,155
Triclosan,Streptococcus mutans,1,1284,155
N-decanoyl-L- homoserine benzyl ester,Streptococcus pneumoniae serotype 4,0,990,159
Bromophenyl AHL,Enterobacter aerogenes,0,495,61
"13-(2-chloro-8a-methyl-4a,8a-dihydroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Staphylococcus capitis,0,155,142
Oleic Acid,Clostridium perfringens,0,1046,47
Lomefloxacin,Haemophilus influenzae,1,904,78
Cefoperazone,Pseudomonas aeruginosa,1,551,125
SP1,Staphylococcus aureus,1,1177,141
Furanone-3,Salmonella enterica,1,756,133
Daclatasvir,Micrococcus luteus,0,651,108
Calanolide A,Human herpesvirus 1 ,0,518,87
Bromophenyl AHL,Helicobacter pylori ,0,495,82
S-(2-thiazoyl)-L-cysteine,Streptococcus mutans,1,1165,155
Myristic acid,Escherichia coli,1,952,69
Tricaine,Pseudomonas aeruginosa,1,1283,125
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-octanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Halomonas pacifica,0,67,81
"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",Hepatitis C virus,0,328,86
Cefpiramide,Schistosoma,0,557,134
P60.4Ac,Staphlococcus aureus,0,1059,140
den-SB056-1,Thermus thermophilus,0,1362,168
4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,Staphylococcus epidermidis,1,345,146
Benzoylperoxide,Propionibacterium acnes,1,479,120
Enoxacin,Haemophilus influenzae,1,704,78
Clofazimine,Bacteroides eggerthii,0,602,23
"(2-(4-chlorophenyl)- 4-{[(6-methyl-2-pyridinyl)amino]methylene}-1,3-oxazol- 5(4H)-one)",Enterobacter aerogenes,0,13,61
4-Bromo-D-phenylalanine,Influenza A virus ,0,322,95
