Drug,Microbe,Label,Drug_ID,Microbe_ID
Human beta-defensin 3,Staphylococcus aureus,1,809,141
Nerolidol,Clostridium leptum,0,1015,45
6-Bicyclic brominated furanones,Vibrio vulnificus,0,390,178
BMAP-28,Hepatitis B virus F,0,461,84
alpha-Pinene,Candida albicans,1,1339,34
Listerine,Stenotrophomonas maltophilia,0,903,151
2-amino-6-chlorobenzoic acid,Enterobacter cloacae,0,233,63
"2-geranyloxy-4,6-dihydroxybenzophenone",Staphylococcus caprae,0,241,143
4-bromo-5-(bromomethylene)-3-(1-(2-(2-(2-azidoethoxy)ethoxy)ethoxy)butyl)-2(5H)-furanone,Staphylococcus equorum,0,342,148
Cycloserine,Mycobacterium avium,1,623,110
Apigenin,Human immunodeficiency virus 1,0,443,92
Norspermidine,Escherichia coli,1,1031,69
Telaprevir ,Eggerthella lenta,0,1252,57
3-tetra- decanoyltetronic,Staphylococcus aureus,1,304,141
Indole-3-carboxyaldehyde,Pseudomonas aeruginosa,1,831,125
HE4,Actinomyces oris,0,793,7
Amoxicillin,Clostridium perfringens ,1,435,48
Cecropin B,Pseudomonas aeruginosa,1,535,125
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Pseudomonas aeruginosa,1,144,125
NA8,Pseudomonas libaniensis,0,1001,129
Oleanolic Acid,Mycobacterium smegmatis,1,1045,112
hLF1-11,Candida albicans,1,1367,34
D-Tyrosine,Streptomyces sp. ,0,642,167
Avermectin B1a,Human herpesvirus 4,0,453,89
Pleurocidin,Pseudomonas aeruginosa,1,1107,125
Doxycycline,Pseudomonas aeruginosa,1,693,125
Hetacillin,Streptococcus pneumoniae,1,800,158
Indole,Pseudomonas aeruginosa,1,827,125
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Pseudomonas aeruginosa,1,959,125
"3,4-Dichloro-5-[(4-methylphenylsulfonyl)]-2(5H)-furanone",Bacillus subtilis,1,252,21
Lemon,Raoultella ornithinolytica,0,895,131
2-Chloro-DL-Phenylalanine,Aeromonas hydrophila,0,216,9
Sm6(L3)2C,Streptococcus mutans,1,1206,155
digoxin,Aspergillus niger,0,1363,16
Tomentosin,Staphylococcus epidermis,0,1281,147
Allicin,Pseudomonas aeruginosa,1,426,125
Amphotericin B,Candida albicans,1,436,34
Cerulenin ,Escherichia coli,1,569,69
Cefoperazone,Dengue Virus Type 2,0,551,53
Tenofovir,Human immunodeficiency virus 1,1,1256,92
Ethylene glycol tetraacetic acid,Staphylococcus aureus,1,723,141
"O-(2,6-Dichlorobenzyl)-D-tyrosine",Gardnerella vaginalis,0,1034,76
2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Cryptococcus neoformans,0,185,52
Clove oil,Pseudomonas aeruginosa,1,605,125
Epicatechin-3-gallate,Streptococcus mitis,0,708,154
Fraxin,Pichia anomala,0,750,117
Penicillenol C2,Bacillus licheniformis,0,1079,20
"N-(5-Methyl-1,2-oxazol-3-yl)butanamide",Pseudomonas aeruginosa,1,981,125
Gemifloxacin,Cronobacter sakazakii,0,777,51
Nisin,Listeria monocytogenes,1,1020,104
Besifloxacin,Haemophilus influenzae,1,483,78
Epigallocatechin Gallate,Staphylococcus aureus,1,710,141
CSP-C16,Achromobacter xylosoxidans,0,513,1
Sinefungin,Streptococcus salivarius,0,1202,161
2-Methoxyhydroquinone,Escherichia coli ,0,223,70
3-(2-Thienyl)-D-alanine,Enterobacter aerogenes,0,267,61
"1-(2-Chloroacetyl)indoline-2,3-dione",Escherichia coli,1,121,69
Quinupristin,Escherichia coli ,1,1133,70
(1E)-1-{[(1E)-prop-1-ene-1-sulfinyl]sulfanyl}prop-1-ene,Proteus mirabilis,0,4,121
5-Bromoindole,Pseudomonas aeruginosa,1,376,125
3-Nitro-D-tyrosine,Pseudomonas libaniensis,0,289,129
kappa-Pyrosulfite,Staphylococcus equorum,0,1368,148
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Streptococcus mutans,1,20,155
S-phenyl-L-cysteine sulfoxide,Lactobacillus fermenti,0,1173,102
Piperacillin,Pseudomonas aeruginosa,1,1102,125
Penicillenol B2,Serratia liquefaciens,0,1077,135
3-Chloro-5-[(2-chloroethoxy)]-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Bacillus subtilis,1,280,21
Epigallocatechin Gallate,Aspergillus fumigatus,0,710,15
7-chloroindole,Pseudomonas aeruginosa,1,401,125
"(5Z)-2-(2,2-dimethylpropyl)-5-{[3-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Eggerthella lenta,0,85,57
Cefadroxil,Pseudomonas japonica,0,538,128
Indole-3-carboxyaldehyde,Human respiratory syncytial virus B,0,831,94
3-Carbamoylphenylalanine,Proteus mirabilis,0,279,121
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Vibrio anguillarum,0,967,173
"(E)-1-[6-[(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-2H-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one",Aeromonas sobria,0,88,10
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Influenza A virus ,0,308,95
Butanol,Vibrio cholerae,0,497,175
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Streptococcus parasanguinis,0,140,157
L-pipecolic acid,Staphylococcus epidermis,1,877,147
Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,Acinetobacter oleiovorans,0,1291,4
Cinnamaldehyde,Burkholderia cenocepacia,1,585,28
Sulfamerazine,Escherichia coli,1,1228,69
Farnesol,Streptococcus oralis,0,732,156
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Enterococcus faecium,0,19,67
Isosinensetin,Vibrio harveyi,1,846,176
Dicloxacillin,Gardnerella vaginalis,0,676,76
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Achromobacter sp.,0,18,0
N-(4-Morpholinyl)butanamide,Aquifex aeolicus,0,978,13
Elliptophenone A,Staphylococcus epidermidis,1,699,146
4-Chlorochalcone,Enteric bacteria and other eubacteria ,0,324,60
Methyl gallate,Streptococcus mutans,1,933,155
Octyl gallate,Staphylococcus epidermidis,1,1043,146
Ch Dhvar5 ads,Burkholderia thailandensis,0,570,32
"(1R,4R,8S,11S,12R)-4-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-3(7)-en-6-one",Trueperella pyogenes,0,9,171
Lanthanum chloride,Halomonas pacifica,0,893,81
epsilon-viniferin,Staphylococcus saprophyticus,0,1365,150
3-(2-Furyl)-D-alanine,Staphylococcus aureus,1,262,141
Pelargonidin,Staphylococcus capitis,0,1072,142
Histatin 5,Candida glabrata,1,805,36
Ionic silver,Streptococcus epidermidis,0,834,152
Lysozyme,Burkholderia cepacia,0,911,29
4-Iodo-d-phenylalanine,Schistosoma,0,334,134
6-Bicyclic brominated furanones,Pseudomonas aeruginosa,1,390,125
(2R)-2-amino-5-(1-nitrocarbamimidamido)pentanoic acid,Staphylococcus aureus,1,49,141
Linezolid,Enteric bacteria and other eubacteria,1,901,59
Thimerosal,Candida albicans,1,1267,34
3-Methyl-D-phenylalanine,Bacteroides vulgatus,0,288,26
2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Pseudomonas putida,0,186,130
Indole-3-carboxyaldehyde,Bacteroides,0,831,22
3beta-Hydroxyolean-12-en-28-al 3-p-coumarate,Baker's yeast,0,309,27
Resveratrol,Staphylococcus aureus,1,1148,141
LF11-324,Pseudomonas aeruginosa,1,882,125
NaCl,Marinobacter hydrocarbonoclasticus,0,1007,107
Nelfinavir,Human immunodeficiency virus,1,1011,91
Nelfinavir,Streptococcus parasanguinis,0,1011,157
Palivizumab,Shewanella oneidensis,0,1064,137
Polymyxin B,Clostridium bacilli,0,1109,44
Wheat bran,Corynebacterium ammoniagenes,0,1321,50
Nitrofurantoin,Aeromonas hydrophila,0,1023,9
"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,135,141
Chloramphenicol,Klebsiella variicola,0,574,100
"1-(3,5-dinitrophenyl)ethan-1-one",Pseudomonas aeruginosa,1,122,125
S-OSIP108,Human respiratory syncytial virus B,0,1168,94
RK-25,Streptococcus pneumoniae serotype 4,0,1139,159
"3,4-Dichloro-5-[(1,3-dichloropropan-2-yloxy)]-2(5H)-furanone",Fusarium solani,0,251,75
"2-(4-methoxyphenyl)-N-(3-{[2-(4-methoxyphenyl)ethyl]imino}-1,4-dihydro-2-quinox alinylidene)ethanamine",Streptococcus epidermidis,0,207,152
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-butyramidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Aquifex aeolicus,0,64,13
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,270,141
Magainin-I,Staphylococcus aureus,1,919,141
Fusidic Acid,Escherichia coli,1,761,69
Fosamprenavir,Bacillus anthracis,0,746,18
Holothuroidin 1,Staphylococcus aureus,1,806,141
"3,5-dibromotyrosined",Mycobacterium avium,0,259,110
Carvacrol,Pseudomonas aeruginosa,1,529,125
Sulfisoxazole,Streptococcus mutans,0,1236,155
Cefotaxime,Listeria monocytogenes,1,553,104
L-Phenylalanine-L-Lysine,Streptococcus epidermidis,0,871,152
D-Phenylalanine,Pseudoalteromonas sp.,1,639,124
2-Cyano-D-phenylalanine,Bacteroides vulgatus,0,217,26
Bismuth oxide nanoparticle,Candida krusei,0,492,38
Asperdiol,Influenza A virus ,0,446,95
Amikacin disulfate salt,Escherichia coli,1,431,69
Cefoxitin,Listeria monocytogenes,1,556,104
2-methoxy-cinnamaldehyde,Acinetobacter oleiovorans,0,242,4
Farnesol,Staphylococcus aureus,1,732,141
5-(dibromomethylene)-3-butyl-2(5H)-furanone,Salmonella enterica,1,371,133
Macromomycin B,Staphylococcus cohnii,0,918,145
3-Carbamoylphenylalanine,Escherichia coli,0,279,69
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(2,4-dichlorophenyl)-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,192,125
L-Tyrosine,Enterobacter cancerogenus,0,872,62
Cefaclor,Listeria monocytogenes,1,537,104
Bromophenyl AHL,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,495,71
Indolicidin,Providencia stuartii,0,833,123
Quercetin-3-O-glucuronide,Burkholderia cenocepacia,0,1129,28
Myxinidin1,Listeria monocytogenes,1,956,104
S-methyl- L-cysteine,Human parainfluenza virus type 2,0,1171,93
"(5Z)-2-tert-butyl-5-{[3-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Francisella novicida,0,86,74
Neohesperidin,Influenza A virus ,0,1013,95
"N1-[7-(trifluoromethyl)quinolin-4-yl]ethane-1,2-diamine",Dihydropteroate synthase type-1,0,995,55
C12HSL,Eubacterium ramulus,0,503,72
phys-GL13K,Neisseria gonorrhoeae,0,1386,114
Chloramphenicol,Yersinia enterocolitica,0,574,179
Olmesartran,Streptococcus pneumoniae,0,1048,158
(2S)-2-amino-3-(tert-butylsulfanyl)propanoic acid,Staphylococcus aureus,1,54,141
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Acinetobacter sp.,0,270,5
(2E)-1-(5-clorotiophen-2-yl)-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Streptococcus mutans,1,29,155
Ciprofloxacin,Proteus vulgaris,1,590,122
Indole-3-acetic acid,Hepatitis C virus,0,830,86
Cyclacillin,Pseudomonas aeruginosa,0,621,125
S-(2-Aminoethyl)-L-cysteine hydrochloride,Streptococcus sanguis,1,1164,163
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Klebsiella variicola,0,59,100
6-Amino Penicillinic acid,Proteus mirabilis,1,388,121
2(5H)-furanone,Mycobacterium avium,0,167,110
4-chloroquinoline,Neisseria gonorrhoeae,0,352,114
Isoeugenol,Burkholderia pseudomallei,0,839,31
"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Streptococcus mutans,1,134,155
"octane-1,8-diamine",Marinobacter hydrocarbonoclasticus,0,1378,107
Benzalacetone,Vibrio parahaemolyticus,0,471,177
Ciprofloxacin lactate,Helicobacter pylori ,0,591,82
LL-19,Burkholderia pseudomallei,1,885,31
6-Chlorooxindole,Clostridium perfringens ,0,392,48
Darunavir,Human immunodeficiency virus,1,658,91
Decyl beta-maltoside,Staphylococcus caprae,0,660,143
Ertapenem,Escherichia coli,1,711,69
Danthron,Enterobacter cloacae,0,655,63
Dicyclohexylamine,Pantoea agglomerans,0,677,116
K4-S4,Raoultella ornithinolytica,0,851,131
alpha-tocopherol,Staphylococcus aureus,1,1343,141
Pentamethoxyflavone,Streptococcus pyogenes,0,1083,160
SMAP-29,Stenotrophomonas maltophilia,1,1176,151
Atovaquone,Enterococcus faecalis,0,450,66
trans-2-Pentenal,Shigella flexneri,0,1390,138
7-hydroxyindole,Staphylococcus cohnii,0,406,145
4-bromo-5-(bromomethylene)-3-(1-(2-(2-(2-azidoethoxy)ethoxy)ethoxy)butyl)-2(5H)-furanone,Enterobacter cloacae,0,342,63
Fusidic Acid,Salmonella Typhi,1,761,132
D-Aspartic acid,Staphylococcus aureus,1,632,141
6-fluoroindole,Influenza A virus ,0,397,95
Norfloxacin,Geobacillus kaustophilus,0,1028,77
Citropin 1.1,Staphylococcus aureus,1,594,141
"N 3-(2-thienylcarbonyl)-4-bromo-1,5-dimethyl-1H-pyrazole-3-carbohydrazide",Staphlococcus aureus,0,964,140
Sm6(L2)B33,Yersinia enterocolitica,0,1205,179
Chloroxine,Pseudomonas putida,0,577,130
Cecropin (1-7)-melittin A (2-9) amide,Bacillus amyloliquefaciens,0,534,17
Yohimbine hydrochloride,Vibrio parahaemolyticus,0,1323,177
Cefmetazole,Cryptococcus neoformans,0,549,52
(2E)-3-(3-hydroxy-4-methoxyphenyl)-1-phenylprop-2-en-1-one,Bacillus licheniformis,0,34,20
Tet-20,Eikenella corrodens,0,1260,58
Irinotecan,Providencia stuartii,0,835,123
Penicillenol B1,Burkholderia cepacia,0,1076,29
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-butyramidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,64,125
2-(Trifluoromethyl)-D-phenylalanine,Staphylococcus aureus,1,212,141
IDR-1018,Acinetobacter baumannii,1,814,2
6-Aminoflavone,Escherichia coli,1,389,69
Methyl gallate,Gardnerella vaginalis,0,933,76
Baicalein,Burkholderia multivorans,1,468,30
"(1R,3S,7R,8S,11S,12R)-3-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-4-en-6-one",Pseudomonas aeruginosa,1,8,125
Hamamelitannin,Staphylococcus chromogenes,1,794,144
Hinokitiol,Chromobacterium violaceum,0,804,42
"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Streptococcus parasanguinis,0,249,157
Coprinuslactone,Pseudomonas aeruginosa,1,615,125
Cerulenin,Enteric bacteria and other eubacteria,0,568,59
(Z)-5-(bromomethylene)-3-(hydroxymethyl]thiophen-2(5H)- one,Porphyromonas gingivalis,0,108,119
Furanone C-30,Pseudomonas aeruginosa,1,753,125
"2,3-Dehydrosilybin",Streptococcus pneumoniae,0,170,158
Cefapirin,Clostridium perfringens ,1,542,48
Pivampicillin,Baker's yeast,0,1104,27
C4-HSL,Serratia liquefaciens,1,506,135
Sulfisoxazole ,Escherichia coli,1,1237,69
"2,3-dihydroxybenzoic acid",Staphylococcus aureus,1,171,141
Vidarabine,Human herpesvirus 3,1,1312,88
5-Bicyclic brominated furanones,Influenza B virus ,0,374,97
NA8,Streptococcus sanguinis,0,1001,162
Butyl gallate,Cryptococcus neoformans,0,502,52
Asperdiol acetate,Staphylococcus aureus,1,447,141
2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,Burkholderia multivorans,0,240,30
2-amino-3-(propane-1-sulfinyl)propanoic acid,Aquifex aeolicus,0,230,13
Pentamethoxyflavone,Pseudomonas fluorescens,0,1083,127
BMAP-28,Candida krusei,1,461,38
"4,5-dihydroxy-2,3-pentanedione",Staphylococcus epidermis,0,311,147
D-Proline,Candida glabrata,0,640,36
Anidulafungin,Staphylococcus epidermidis,0,439,146
Chloramphenicol,Proteus vulgaris,0,574,122
"Triethyl[3-({33-[2-(triethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(triethylazaniumyl)propoxy]hexacyclo[21.2.2.2.2.2.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Pantoea agglomerans,0,1287,116
3-oxo-C6-HSL,Aeromonas sobria,1,302,10
Toremifene,Staphylococcus aureus,1,1282,141
Elemental silver,Staphylococcus aureus,1,697,141
L- K6L9,Streptococcus pyogenes,0,862,160
Lemon,Geobacillus kaustophilus,0,895,77
BMAP-18,Streptococcus pneumoniae serotype 4,0,459,159
methanesulfonylbenzene,Candida spp.,0,1373,40
Pyrvinium pamoate,Streptococcus pyogenes,0,1126,160
TMC-151s C,Candida albicans,1,1240,34
Clofazimine,Geobacillus kaustophilus,1,602,77
Cefotiam,Listeria monocytogenes,1,555,104
Tazobactam,Salmonella Typhi,1,1247,132
N-Nonanoyl-cyclopentylamide,Gardnerella vaginalis,0,987,76
Resveratrol,Streptococcus oralis,0,1148,156
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,21,155
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Dihydropteroate synthase type-1,0,187,55
Gallic Acid,Aspergillus niger,0,769,16
R-Thanatin,Mycobacterium avium,0,1136,110
Clarithromycin,Mycobacterium avium,1,595,110
Ribavirin,Influenza A virus ,1,1151,95
IG-19,Staphylococcus caprae,0,816,143
"(5E)-5-octylidene-1,3-thiazolidine-2,4-dione",Candida albicans,1,75,34
"5-octyl-1,3-thiazolidine-2,4-dione",Streptococcus salivarius,0,386,161
RI-19,Human immunodeficiency virus 1,0,1137,92
Ritonavir,Human immunodeficiency virus 1,1,1158,92
L-Aspartate,Staphylococcus saprophyticus,1,866,150
Phenyl-arginine-b-naphthylamide,Clostridium leptum,0,1092,45
Chrysophanol,Citrobacter freundii,0,581,43
Butenafine hydrochloride,Candida albicans,1,499,34
"9-hydroxy-2-propyl-4H-pyrido[1,2-a]pyrimidin-4-one",Obesumbacterium proteus,0,412,115
Dicloxacillin,Listeria monocytogenes serotype 4a,1,676,105
Myxinidin1,Staphylococcus epidermidis,0,956,146
Penicillin G,Pseudomonas aeruginosa,0,1081,125
"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",Staphylococcus aureus,1,51,141
Meticillin,Staphylococcus chromogenes,0,936,144
Ceftazidime,Pseudomonas aeruginosa,1,560,125
"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus epidermidis,1,133,146
Isoconazole,Candida albicans,1,838,34
Tet-20,Actinoplanes missouriensis,0,1260,8
"(1R,2S,7R,3E,8E,11E)-2,18-diacetoxycembra-3,8,11,15(17)-tetraen-7-ol",Vibrio harveyi,1,6,176
"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Cryptococcus neoformans,0,387,52
L-Canavanine,Enteric bacteria and other eubacteria,0,867,59
"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Pseudomonas aeruginosa,1,135,125
N-(4-Hydroxyphenyl)butanamide,Pseudomonas aeruginosa,1,977,125
Tet-26,Eubacterium ramulus,0,1262,72
Bifonazole,Eikenella corrodens,0,487,58
Diphenyl disulphide,Staphylococcus saprophyticus,0,684,150
Asperdiol,Human herpesvirus 3,0,446,88
Apigenin,Lysinibacillus sphaericus,0,443,106
Ceftriaxone,Streptococcus pneumoniae,1,564,158
RK-31,Salmonella enterica,0,1140,133
4-Br-PHL,Edwardsiella tarda,0,321,56
2-amino-5-methoxy-5-oxopentanoic acid,Human herpesvirus 3,0,232,88
Neohesperidin,Klebsiella variicola,0,1013,100
2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Pseudomonas aeruginosa,1,185,125
(Z)-4-bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone,Firmicutes,0,104,73
"2-((3,4-dichlorophenyl)sulfonyl)-4-(1H-tetrazol-1-yl)pyrimidine",Pseudomonas aeruginosa,1,179,125
(2E)-N-[3-(1H-imidazol-1-yl)propyl]-3-phenylprop-2-enamide,Eggerthella lenta,0,39,57
Dolutegravir,Mycobacterium tuberculosis,0,691,113
Sulfadiazine ,Plasmodium falciparum,1,1225,118
Scrambled LL-37,Marinobacter hydrocarbonoclasticus,0,1185,107
Sulfathiazole,Plasmodium falciparum,1,1235,118
Yohimbine hydrochloride,Candida albicans,1,1323,34
"(2E)-1-(3 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Serratia marcescens,0,26,136
3-(Trifluoromethyl)phenylalanine,Staphylococcus aureus,1,275,141
FS8,Human herpesvirus 5,0,730,90
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Staphylococcus aureus,1,19,141
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,276,146
Delavirdine,Actinomyces oris,0,661,7
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Staphylococcus aureus,1,18,141
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus epidermidis,1,131,146
epsilon-viniferin,Mycobacterium tuberculosis,0,1365,113
6-MO-LF11-227,Halomonas pacifica,0,395,81
Sennidin A,Klebsiella variicola,0,1188,100
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-octanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,67,125
Uracil,Human herpesvirus 1 ,1,1301,87
Avibactam,Klebsiella pneumoniae,1,454,99
Palmitic acid,Fusarium solani,0,1065,75
2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Pseudomonas aeruginosa,1,186,125
Pelargonidin,Acinetobacter oleiovorans,0,1072,4
Lorazepam,Human immunodeficiency virus,0,906,91
3-(2-Pyridinyl)alanine,Staphylococcus aureus,1,266,141
Ellagic Acid,Varicella-zoster virus,0,698,172
Nerolidol,Enteric bacteria and other eubacteria ,0,1015,60
trans-2-Pentenal,Varicella-zoster virus,0,1390,172
"4-Phenyl-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butanamide",Firmicutes,0,340,73
CGP-37157,Halomonas pacifica,0,510,81
2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Escherichia coli,1,186,69
Subtilosin,Escherichia coli,1,1218,69
Latamoxef,Escherichia coli,1,894,69
p-Coumaric acid,Providencia stuartii,0,1379,123
FV7,Escherichia coli,1,731,69
4-chloro-7-(trifluoromethyl)quinoline,Vibrio cholerae,0,350,175
2-amino-3-(2-nitrophenyl)propanoic acid,Staphylococcus epidermis,1,225,147
cov-GL13K,Bacteroides vulgatus,0,1356,26
2-Hexylmaleic anhydride,Salmonella enterica,1,219,133
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecium,1,270,67
Propyl gallate,Streptomyces rubiginosus,0,1117,166
KABT-AMP,Vibrio parahaemolyticus,0,852,177
Bromohexylmaleic anhydride,Enterococcus gallinarum,0,494,68
Latamoxef,Bacillus subtilis,1,894,21
Pleurocidin,Streptomyces rubiginosus,0,1107,166
Sinefungin,Gardnerella vaginalis,0,1202,76
Furanone-2,Candida guiliermondi,0,755,37
4-Methoxychalcone,Haemophilus influenzae,1,336,78
7P-AC,Candida krusei,0,410,38
Propanol,Raoultella ornithinolytica,0,1116,131
LF11-215,Human immunodeficiency virus,0,879,91
Pleurocidin,Porphyromonas gingivalis,0,1107,119
Tioconazole,Bacillus subtilis,0,1275,21
Aceroside VIII,Pseudomonas aeruginosa,1,417,125
4-chloroaniline,Candida krusei,0,351,38
"3,3-dimethyl-13-{8-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida albicans,1,248,34
4-bromo-5-(dibromomethylene)-3-(1-acetoxyoethyl)-2(5H)-furanone,Enterobacter ludwigi,0,346,64
Limonene,Streptococcus mitis,1,899,154
Benzbromarone,Staphylococcus caprae,0,474,143
"(Z)-5-octylidenethiazolidine-2,4-dione",Bacteroides vulgatus,0,111,26
3-Fluoro-DL-phenylalanine,Staphylococcus epidermis,1,282,147
Betulinic acid,Acinetobacter baumannii,0,485,2
Tioconazole,Human herpesvirus 5,0,1275,90
Cefalotin,Aspergillus niger,0,540,16
Protamine sulphate,Hepatitis C virus,0,1118,86
Cefditoren,Streptococcus pneumoniae,1,544,158
2-amino-3-(prop-2-ene-1-sulfinyl)propanoic acid,Streptococcus mutans,1,229,155
Octameric peptide,Escherichia coli,1,1042,69
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",Lysinibacillus sphaericus,0,969,106
Teichoplanin,Dengue Virus Type 2,0,1250,53
